field,year,net_oil_prod_yearly_mill_sm3,net_gas_prod_yearly_bill_sm3,net_ngl_prod_yearly_mill_sm3,net_condensate_prod_yearly_mill_sm3,net_oil_eq_prod_yearly_mill_sm3,produced_water_yearly_mill_sm3,field_id,net_oil_prod_monthly_sm3_volatility,net_gas_prod_monthly_sm3_volatility,net_ngl_prod_monthly_sm3_volatility,net_condensate_prod_monthly_sm3_volatility,net_oil_eq_prod_monthly_sm3_volatility,produced_water_in_field_volatility,status,current_status,field_owner,processing_field,field_in_emissions,facilities_lifetime_mean,facilities_lifetime_std,facilities_water_depth_mean,facilities_water_depth_std,subsea_facilites_shut_down,surface_facilites_shut_down,subsea_facilites_in_service,surface_facilites_in_service,facility_kind_multi well template,facility_kind_single well template,facility_kind_offshore wind turbine,facility_kind_subsea structure,facility_kind_fpso,facility_kind_jacket 8 legs,facility_kind_condeep monoshaft,facility_kind_loading system,facility_kind_jacket 4 legs,facility_kind_jacket tripod,facility_kind_fsu,facility_kind_semisub steel,facility_kind_condeep 4 shafts,facility_kind_landfall,facility_kind_tlp concrete,facility_kind_jack-up 3 legs,facility_kind_jacket 6 legs,facility_kind_tlp steel,facility_kind_semisub concrete,facility_kind_mopustor,facility_kind_spar,well_status_closed,well_status_drilling,well_status_injecting,well_status_junked,well_status_online/operational,well_status_p&a,well_status_plugged,well_status_producing,well_status_suspended,well_purpose_injection,well_purpose_observation,well_purpose_production,well_subsea_no,well_subsea_yes,well_final_vertical_depth_mean,well_final_vertical_depth_std,well_water_depth_mean,well_water_depth_std,investments_mill_nok,future_investments_mill_nok,yearly_co2_emissions_1000_tonnes,org_number,operator,yearly_ch4_emissions_tons,yearly_nox_emissions_tons,yearly_oil_spill_emissions_tons,yearly_water_emissions_m3,ownership_original,ownership_new_name
troll,2015,7.01422,34.63303,1.33748,0.0,42.98474,18.33253,46437,0.043013479247437036,0.7053814311350642,0.025373416057445686,0.0,0.7207484263639155,0.07864879210288246,Producing,Producing,41105.0,troll,True,27.042857142857144,5.797140010223718,329.2307692307692,9.896769874360745,0.0,0.0,652.0,31.0,23.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,615.0,0.0,43.0,7.0,0.0,240.0,4203.0,947.0,0.0,61.0,1286.0,4708.0,945.0,5110.0,1582.4418604651162,10.224392694926506,327.80930232558137,10.808810646731626,10030.0,26235.0,719.078347,912732401.0,equinor energy as,1725.487575,4684.520592,301.337397,18356744.039587,"{'Petoro AS': 56.0, 'Equinor Energy AS': 30.58385, 'A/S Norske Shell': 8.10145, 'Total E&P Norge AS': 3.69096, 'ConocoPhillips Skandinavia AS': 1.62374}","{'Petoro AS': 56.0, 'Equinor ASA': 30.58385, 'A/S Norske Shell': 8.10145, 'TotalEnergies EP Norge': 3.69096, 'ConocoPhillips': 1.62374}"
heimdal,2015,0.0,0.0,0.0,0.0,0.0,0.0,43590,0.0,0.0,0.0,0.0,0.0,0.0,Producing,Shut down,2473189.0,heimdal,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2075.0,0.0,120.0,0.0,174.0,0.0,131.269823,993246492.0,equinor energy as,931.939567,366.022536,0.121303,7764.0,"{'Statoil Petroleum AS': 29.443, 'Centrica Resources (Norge) AS': 28.798, 'Petoro AS': 20.0, 'Total E&P Norge AS': 16.759, 'LOTOS Exploration and Production Norge AS': 5.0}","{'Equinor ASA': 29.443, 'Sval Energi AS': 28.798, 'Petoro AS': 20.0, 'TotalEnergies EP Norge': 16.759, 'LOTOS Exploration and Production Norge AS': 5.0}"
gungne,2015,0.05363,0.26435,0.05741,0.0,0.37537,0.05825,43464,0.000815413540741287,0.004299381474189754,0.001428784978627475,0.0,0.006439486792556928,0.0029115645851214315,Producing,Producing,21156.0,sleipner øst,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,0.0,3155.0,0.0,82.0,0.0,0.0,0.0,,,,,,,,"{'Statoil Petroleum AS': 62.0, 'LOTOS Exploration and Production Norge AS': 15.0, 'ExxonMobil Exploration and Production Norway AS': 13.0, 'Total E&P Norge AS': 10.0}","{'Equinor ASA': 62.0, 'LOTOS Exploration and Production Norge AS': 15.0, 'Vår Energi AS': 13.0, 'TotalEnergies EP Norge': 10.0}"
tordis,2015,1.14715,0.0,0.0,0.0,1.14715,2.79266,43725,0.021139891398333468,0.0,0.0,0.0,0.021139891398333468,0.04497411494572757,Producing,Producing,21516.0,gullfaks,True,13.909090909090908,3.3601947995479504,203.25,8.603646161525198,0.0,0.0,44.0,0.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,20.0,0.0,0.0,24.0,183.0,24.0,0.0,50.0,82.0,154.0,0.0,286.0,2161.0,0.0,199.0,0.0,790.0,4367.0,7.3509,993246328.0,equinor energy as,0.5,116.643888,0.073289,719.6,"{'Statoil Petroleum AS': 41.5, 'Petoro AS': 30.0, 'ExxonMobil Exploration and Production Norway AS': 16.1, 'Idemitsu Petroleum Norge AS': 9.6, 'DEA Norge AS': 2.8}","{'Equinor ASA': 41.5, 'Petoro AS': 30.0, 'Vår Energi AS': 16.1, 'Idemitsu Petroleum Norge AS': 9.6, 'Wintershall Dea Norge AS': 2.8}"
oseberg sør,2015,1.97052,0.80218,0.0,0.0,2.77269,2.81008,43645,0.01372950969130494,0.010487292599170008,0.0,0.0,0.02152339620252597,0.022156044663962815,Producing,Producing,3500071.0,oseberg,True,22.5,5.0,102.75,2.3629078131263026,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,79.0,25.0,0.0,0.0,633.0,79.0,0.0,220.0,207.0,413.0,654.0,186.0,2802.6666666666665,124.03494131359383,101.03333333333335,0.051639777949428374,1390.0,9687.0,224.059199,993246603.0,equinor energy as,194.38482,888.463277,3.368971,49596.0,"{'Statoil Petroleum AS': 49.3, 'Petoro AS': 33.6, 'Total E&P Norge AS': 14.7, 'ConocoPhillips Skandinavia AS': 2.4}","{'Equinor ASA': 49.3, 'Petoro AS': 33.6, 'TotalEnergies EP Norge': 14.7, 'ConocoPhillips': 2.4}"
balder,2015,2.55626,0.09079000000000001,0.0,0.0,2.64703,4.43654,43562,0.05116831474001595,0.002996487211062415,0.0,0.0,0.05402322605868591,0.07740855565038525,Producing,Producing,20756.0,balder,True,21.75,2.4468024246479643,127.03703703703704,0.4369018092010964,0.0,0.0,94.0,10.0,0.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,44.0,0.0,0.0,0.0,467.0,135.0,0.0,125.0,283.0,313.0,257.0,464.0,1776.1666666666667,40.53352521884405,125.83333333333333,1.6020819787597202,2566.0,31306.0,148.542231,993256951.0,vår energi asa,201.469935,1405.819387,57.658145,1964324.6496,{'Point Resources AS': 100.0},{'Point Resources AS': 100.0}
islay,2015,0.00031,0.00751,0.00072,0.0,0.00854,0.0,21105675,1.2401124093721454e-05,0.0001417076589534264,1.2792042981336625e-05,0.0,0.00016123575812135998,0.0,Producing,Producing,27122635.0,frigg,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910.0,14.583095236151566,125.0,0.0,0.0,0.0,,,,,,,,"{'Total E&P UK Ltd': 94.49, 'Total E&P Norge AS': 5.51}",{'TotalEnergies EP Norge': 5.51}
valemon,2016,0.45055999999999996,2.84551,0.01238,0.0,3.30844,0.11086,20460969,0.016134887290551115,0.07593149370061189,0.0015360979687822549,0.0,0.08832216805364874,0.008130599702060821,Producing,Producing,18403644.0,kvitebjørn,True,25.0,0.0,133.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,12.0,8.0,0.0,6.0,3.0,25.0,34.0,0.0,4356.0,191.01657868712172,133.5,0.0,1692.0,1191.0,23.140658,912732630.0,equinor energy as,10.019339,312.744993,0.049906,3327.07,"{'Statoil Petroleum AS': 53.775, 'Petoro AS': 30.0, 'Spirit Energy Norge AS': 13.0, 'A/S Norske Shell': 3.225}","{'Equinor ASA': 53.775, 'Petoro AS': 30.0, 'Sval Energi AS': 13.0, 'A/S Norske Shell': 3.225}"
draugen,2016,1.27704,0.01376,0.06526,0.0,1.3560400000000001,9.3033,43758,0.02811689527668373,0.00031932694369516795,0.0014400999544433985,0.0,0.029778016092819923,0.21685314236723766,Producing,Producing,21548.0,åsgard,True,22.285714285714285,5.120525385131903,268.7142857142857,17.19634512663333,0.0,0.0,88.0,8.0,2.0,10.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,24.0,0.0,0.0,6.0,96.0,91.0,0.0,72.0,46.0,135.0,82.0,171.0,1661.0,0.0,289.0,0.0,1463.0,7447.0,179.475926,921788932.0,okea asa,88.784414,1086.787097,81.426446,6183715.45,"{'Petoro AS': 47.88, 'A/S Norske Shell': 44.56, 'VNG Norge AS': 7.56}","{'Petoro AS': 47.88, 'A/S Norske Shell': 44.56, 'Neptune Energy Norge AS': 7.56}"
hyme,2016,0.27384,0.04167,0.03293,0.0,0.34844,0.28497,20474183,0.02833426162472179,0.004359320474569403,0.0034273484538696122,0.0,0.03608560134239728,0.029216703231666512,Producing,Producing,2987047.0,njord,False,25.0,0.0,256.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3910.0,14.583095236151566,125.0,0.0,16.0,23.0,,,,,,,,"{'Statoil Petroleum AS': 35.0, 'ENGIE E&P Norge AS': 20.0, 'Dea E&P Norge AS': 17.5, 'Core Energy AS': 17.5, 'Faroe Petroleum Norge AS': 7.5, 'VNG Norge AS': 2.5}","{'Equinor ASA': 35.0, 'Neptune Energy Norge AS': 2.5, 'Wintershall Dea Norge AS': 17.5, 'Core Energy AS': 17.5, 'DNO ASA': 7.5}"
vale,2016,0.15086,0.13558,0.0,0.0,0.28644000000000003,0.00039,1578893,0.006292420885959599,0.007567326696617065,0.0,0.0,0.013511430850815307,2.5628464289109907e-05,Producing,Shut down,,heimdal,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3796.0,0.0,114.0,0.0,29.0,0.0,,,,,,,,"{'Centrica Resources (Norge) AS': 50.0, 'LOTOS Exploration and Production Norge AS': 25.757, 'PGNiG Upstream International AS': 24.243}","{'Sval Energi AS': 50.0, 'LOTOS Exploration and Production Norge AS': 25.757, 'PGNiG': 24.243}"
kvitebjørn,2016,1.77472,6.88802,0.70711,0.0,9.36983,0.19353,1036101,0.023415845968579537,0.07851950757421351,0.017536178425982065,0.0,0.10997013449596489,0.00591421112083583,Producing,Producing,22356.0,kvitebjørn,True,25.0,0.0,190.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,35.0,63.0,0.0,8.0,3.0,102.0,113.0,0.0,4348.0,0.0,190.0,0.0,853.0,4204.0,193.702529,993246557.0,equinor energy as,135.321537,419.146939,,,"{'Statoil Petroleum AS': 39.55, 'Petoro AS': 30.0, 'Spirit Energy Norge AS': 19.0, 'A/S Norske Shell': 6.45, 'Total E&P Norge AS': 5.0}","{'Equinor ASA': 39.55, 'Petoro AS': 30.0, 'Sval Energi AS': 19.0, 'A/S Norske Shell': 6.45, 'TotalEnergies EP Norge': 5.0}"
ormen lange,2016,0.0,17.25375,0.0,1.05575,18.3095,0.0,2762452,0.0,0.108405681595905,0.0,0.010968474210898773,0.11783064293786871,0.0,Producing,Producing,2588637.0,ormen lange,True,50.0,0.0,869.75,36.881567211820055,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0,7.0,24.0,81.0,0.0,0.0,29.0,104.0,7.0,126.0,2902.0,0.0,853.8,0.0,1677.0,8790.0,,,,,,,,"{'Petoro AS': 36.485, 'Statoil Petroleum AS': 25.3452, 'A/S Norske Shell': 17.8134, 'INEOS E&P Norge AS': 14.0208, 'ExxonMobil Exploration and Production Norway AS': 6.3356}","{'Petoro AS': 36.485, 'Equinor ASA': 25.3452, 'A/S Norske Shell': 17.8134, 'PGNiG': 14.0208, 'Vår Energi AS': 6.3356}"
heimdal,2016,0.01783,0.15286,0.0,0.0,0.17068,0.0,43590,0.001334959708846085,0.01068786978803824,0.0,0.0,0.011792800063315468,0.0,Producing,Shut down,2473189.0,heimdal,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2075.0,0.0,120.0,0.0,205.0,0.0,145.100036,993246492.0,equinor energy as,792.221679,387.371812,0.508444,8803.1,"{'Statoil Petroleum AS': 29.443, 'Spirit Energy Norge AS': 28.798, 'Petoro AS': 20.0, 'Total E&P Norge AS': 16.759, 'LOTOS Exploration and Production Norge AS': 5.0}","{'Equinor ASA': 29.443, 'Sval Energi AS': 28.798, 'Petoro AS': 20.0, 'TotalEnergies EP Norge': 16.759, 'LOTOS Exploration and Production Norge AS': 5.0}"
rev,2016,0.00504,0.00624,0.00157,0.00034,0.01319,0.00276,4467554,0.001454922678357857,0.0017950436814133015,0.0003056277692444411,9.814954576223639e-05,0.003557211518574456,0.0007967433714816835,Producing,Producing,4005057.0,,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2842.0,0.0,87.0,0.0,0.0,0.0,,,,,,,,"{'Repsol Norge AS': 70.0, 'Petoro AS': 30.0}","{'Repsol': 70.0, 'Petoro AS': 30.0}"
edvard grieg,2016,3.90216,0.32414,0.13344,0.0,4.35973,0.02375,21675433,0.042475114853501944,0.00428867394918572,0.002616951731239298,0.0,0.04526633315637842,0.001597705504399318,Producing,Producing,2986578.0,edvard grieg,True,30.0,0.0,109.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,4.0,8.0,15.0,0.0,2064.0,226.91848756767263,109.0,0.0,2303.0,3314.0,227.220696,912729842.0,aker bp asa,63.08842,560.076137,0.205247,13004.045902,"{'Lundin Norway AS': 65.0, 'OMV (Norge) AS': 20.0, 'Wintershall Norge AS': 15.0}","{'Aker BP': 65.0, 'OMV (Norge) AS': 20.0, 'Wintershall Dea Norge AS': 15.0}"
volve,2016,0.32669,0.02802,0.00262,0.0,0.3573,1.57286,3420717,0.019815203739614286,0.002083892773371291,0.0001980740602232744,0.0,0.02200408990908901,0.09567786034713599,Producing,Shut down,37817871.0,sleipner øst,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,10.0,22.0,27.0,59.0,0.0,3181.0,0.0,91.0,0.0,-5.0,0.0,59.115234,993246875.0,equinor energy as,49.520213,152.842862,4.559485,568235.98841,"{'Statoil Petroleum AS': 59.6, 'ExxonMobil Exploration and Production Norway AS': 30.4, 'Centrica Resources (Norge) AS': 10.0}","{'Equinor ASA': 59.6, 'Vår Energi AS': 30.4, 'Sval Energi AS': 10.0}"
norne,2016,0.43,0.12913,0.03303,0.0,0.59216,5.9052500000000006,43778,0.013249070178924278,0.005170126529721815,0.0011609958499651768,0.0,0.0186545477435169,0.19652226575023518,Producing,Producing,40672.0,norne,True,24.285714285714285,1.8898223650461359,376.875,2.1671244937540037,0.0,0.0,22.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,59.0,3.0,0.0,0.0,302.0,78.0,0.0,130.0,84.0,321.0,0.0,535.0,2622.0,0.0,375.0,0.0,343.0,1353.0,324.117067,893246592.0,equinor energy as,335.757261,653.724919,78.297685,6775384.975569,"{'Petoro AS': 54.0, 'Equinor Energy AS': 39.1, 'Eni Norge AS': 6.9}","{'Petoro AS': 54.0, 'Equinor ASA': 39.1, 'Vår Energi AS': 6.9}"
gyda,2016,0.08099,0.00244,0.0032099999999999997,0.0,0.08660999999999999,0.5115,43492,0.001803997875091136,8.026471355723037e-05,8.247589179434634e-05,0.0,0.0019521835094440925,0.012412868322833363,Producing,Shut down,,gyda,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,568.0,0.0,0.0,224.0,2.0,357.0,583.0,0.0,4098.0,0.0,65.5,0.0,0.0,0.0,33.307415,993258253.0,repsol norge as,14.084075,81.715018,3.984027,516798.352937,"{'Repsol Norge AS': 61.0, 'DONG E&P Norge AS': 34.0, 'KUFPEC Norway AS': 5.0}","{'Repsol': 61.0, 'PGNiG': 34.0, 'Kuwait Petroleum Company': 5.0}"
tyrihans,2016,1.64247,2.1413,0.71966,0.0,4.50344,1.01686,3960848,0.04157989223935487,0.060997199016666226,0.020020913081227356,0.0,0.11937853075851036,0.023014978061069603,Producing,Producing,3488806.0,kristin,True,25.0,0.0,273.25,8.995369179009096,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,55.0,51.0,0.0,16.0,40.0,93.0,0.0,149.0,3695.75,18.172781845386208,288.1,0.0,-49.0,1693.0,0.472093,993246522.0,equinor energy as,0.0,8.047431,,,"{'Equinor Energy AS': 58.8355, 'Total E&P Norge AS': 23.1454, 'ExxonMobil Exploration and Production Norway AS': 11.7869, 'Eni Norge AS': 6.2322}","{'Equinor ASA': 58.8355, 'TotalEnergies EP Norge': 23.1454, 'Vår Energi AS': 6.2322}"
heidrun,2016,3.39943,0.80095,0.03179,0.0,4.23216,4.88583,43771,0.00919593829147446,0.015586886363708162,0.003551830407328627,0.0,0.0214023027648046,0.01793284296530202,Producing,Producing,40490.0,heidrun,True,31.071428571428573,11.465428206397002,322.92857142857144,93.37555625266447,0.0,0.0,52.0,6.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,35.0,44.0,0.0,0.0,1428.0,174.0,0.0,429.0,278.0,1267.0,1332.0,642.0,2487.5714285714284,60.412077001366576,346.9428571428572,3.552866046286724,1695.0,31614.0,376.594367,979188676.0,equinor energy as,578.088239,2067.804601,8.268652,158731.89192,"{'Petoro AS': 57.79339, 'ConocoPhillips Skandinavia AS': 23.98823, 'Equinor Energy AS': 13.04316, 'Eni Norge AS': 5.17522}","{'Petoro AS': 57.79339, 'ConocoPhillips': 23.98823, 'Equinor ASA': 13.04316, 'Vår Energi AS': 5.17522}"
brynhild,2016,0.15982,0.0,0.0,0.0,0.15982,0.05472,21123063,0.006542085896622566,0.0,0.0,0.0,0.006542085896622566,0.0037945798665512845,Producing,Shut down,,brynhild,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,10.0,3441.5,70.0035713374682,81.25,1.0606601717798212,-30.0,0.0,,,,,,,,"{'Lundin Norway AS': 90.0, 'Repsol Norge AS': 10.0}","{'Aker BP': 90.0, 'Repsol': 10.0}"
njord,2016,0.09537999999999999,0.20031000000000002,0.09093,0.0,0.38662,0.01973,43751,0.010153310103636452,0.02071709576215213,0.009439880705139908,0.0,0.039904049198348814,0.0020154469765169994,Producing,Producing,40585.0,njord,True,23.75,2.5000000000000004,319.0952380952381,49.97189686404226,0.0,0.0,51.0,9.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,7.0,0.0,0.0,50.0,171.0,54.0,8.0,111.0,37.0,207.0,0.0,355.0,3260.0,0.0,330.0,0.0,667.0,7150.0,89.169428,993246581.0,equinor energy as,83.278562,515.484651,4.083407,305050.08991,"{'ENGIE E&P Norge AS': 40.0, 'Dea E&P Norge AS': 30.0, 'Statoil Petroleum AS': 20.0, 'Faroe Petroleum Norge AS': 7.5, 'VNG Norge AS': 2.5}","{'Neptune Energy Norge AS': 2.5, 'Wintershall Dea Norge AS': 30.0, 'Equinor ASA': 20.0, 'DNO ASA': 7.5}"
tune,2016,0.01272,0.12907,0.00198,0.0,0.14373,0.0067599999999999995,853376,0.0011112809971134457,0.010386447864521548,0.00016317865279279862,0.0,0.011618016670827958,0.000739537119768272,Producing,Producing,22332.0,oseberg,True,17.5,3.5355339059327378,96.5,4.949747468305833,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,12.0,15.0,0.0,0.0,14.0,21.0,0.0,35.0,3545.0,0.0,92.0,0.0,1.0,1.0,,,,,,,,"{'Equinor Energy AS': 50.0, 'Petoro AS': 40.0, 'Total E&P Norge AS': 10.0}","{'Equinor ASA': 50.0, 'Petoro AS': 40.0, 'TotalEnergies EP Norge': 10.0}"
hod,2016,0.07748,0.00772,0.0022400000000000002,0.0,0.08741,0.062310000000000004,43485,0.0021015766087450253,0.0002134705997782762,6.154574548966637e-05,0.0,0.0023667909164994364,0.0019482632125702483,Producing,Producing,21052.0,valhall,True,30.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,0.0,12.0,59.0,71.0,0.0,2803.0,0.0,66.7,0.0,0.0,119.0,0.384135,974313316.0,aker bp asa,0.0,6.664806,,,"{'Hess Norge AS': 62.5, 'Aker BP ASA': 37.5}",{'Aker BP': 37.5}
mikkel,2016,0.273,1.38288,0.69371,0.0,2.34959,0.01815,1630514,0.004407145025152596,0.02140264512114842,0.010523764845108976,0.0,0.036018695766184675,0.0002780165135710141,Producing,Producing,1629477.0,åsgard,True,20.0,0.0,220.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3299.0,0.0,367.0,0.0,37.0,901.0,,,,,,,,"{'Equinor Energy AS': 43.97, 'ExxonMobil Exploration and Production Norway AS': 33.48, 'Eni Norge AS': 14.9, 'Total E&P Norge AS': 7.65}","{'Equinor ASA': 43.97, 'Vår Energi AS': 14.9, 'TotalEnergies EP Norge': 7.65}"
skarv,2016,2.29879,4.05293,0.87998,0.0,7.23172,0.1037,4704482,0.04329096472146528,0.08248365716457065,0.018893077536173898,0.0,0.1429681196715696,0.00592087191572527,Producing,Producing,4468539.0,skarv,True,25.0,0.0,374.45454545454544,31.797369816900385,0.0,0.0,6.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,7.0,22.0,0.0,8.0,5.0,24.0,0.0,37.0,3716.0,0.0,374.0,0.0,33.0,6984.0,296.140743,912728544.0,aker bp asa,647.649178,276.474979,1.795407,127159.0,"{'Statoil Petroleum AS': 36.165, 'Dea E&P Norge AS': 28.0825, 'BP Norge AS': 23.835, 'PGNiG Upstream International AS': 11.9175}","{'Equinor ASA': 36.165, 'Wintershall Dea Norge AS': 28.0825, 'Aker BP': 23.835, 'PGNiG': 11.9175}"
