field,year,net_oil_prod_yearly_mill_sm3,net_gas_prod_yearly_bill_sm3,net_ngl_prod_yearly_mill_sm3,net_condensate_prod_yearly_mill_sm3,net_oil_eq_prod_yearly_mill_sm3,produced_water_yearly_mill_sm3,field_id,net_oil_prod_monthly_sm3_volatility,net_gas_prod_monthly_sm3_volatility,net_ngl_prod_monthly_sm3_volatility,net_condensate_prod_monthly_sm3_volatility,net_oil_eq_prod_monthly_sm3_volatility,produced_water_in_field_volatility,status,current_status,field_owner,processing_field,field_in_emissions,facilities_lifetime_mean,facilities_lifetime_std,facilities_water_depth_mean,facilities_water_depth_std,subsea_facilites_shut_down,surface_facilites_shut_down,subsea_facilites_in_service,surface_facilites_in_service,facility_kind_multi well template,facility_kind_single well template,facility_kind_offshore wind turbine,facility_kind_subsea structure,facility_kind_fpso,facility_kind_jacket 8 legs,facility_kind_condeep monoshaft,facility_kind_loading system,facility_kind_jacket 4 legs,facility_kind_jacket tripod,facility_kind_fsu,facility_kind_semisub steel,facility_kind_condeep 4 shafts,facility_kind_landfall,facility_kind_tlp concrete,facility_kind_jack-up 3 legs,facility_kind_jacket 6 legs,facility_kind_tlp steel,facility_kind_semisub concrete,facility_kind_mopustor,facility_kind_spar,well_status_closed,well_status_drilling,well_status_injecting,well_status_junked,well_status_online/operational,well_status_p&a,well_status_plugged,well_status_producing,well_status_suspended,well_purpose_injection,well_purpose_observation,well_purpose_production,well_subsea_no,well_subsea_yes,well_final_vertical_depth_mean,well_final_vertical_depth_std,well_water_depth_mean,well_water_depth_std,investments_mill_nok,future_investments_mill_nok,yearly_co2_emissions_1000_tonnes,org_number,operator,yearly_ch4_emissions_tons,yearly_nox_emissions_tons,yearly_oil_spill_emissions_tons,yearly_water_emissions_m3,ownership_original,ownership_new_name,current_remaining_recoverable_oil,current_remaining_recoverable_gas,current_remaining_recoverable_ngl,current_remaining_recoverable_condensate,current_remaining_recoverable_oe,original_recoverable_oil,original_recoverable_gas,original_recoverable_ngl,original_recoverable_condensate,original_recoverable_oe,electrified,years_electrified,electricity_mw,imported_power_2023_gwh/y,yearly_tco2e_gwp100,yearly_tco2e_gwp20,kgco2e/toe_int_gwp100,share_peak_prod,oe_cum_sum_prod,share_reserve_of_original_reserve,oe_fac_prod_mill_sm3,yearly_fac_tco2e_gwp100,oe_share_prod,yearly_tco2e_prod_share_emissions,share_intensity_tco2e/toe_gwp100,gas_reserve_ratio,oil_reserve_ratio,oil_gas_reserve_ratio
gina krog,2021,0.87053,0.7257,0.15192,0.0,1.74818,0.02451,23384544,0.0178824009260162,0.0902265998371977,0.0075767611214099,0.0,0.0874103193235354,0.0005744740677745,Producing,Producing,23412556.0,sleipner øst,True,30.0,0.0,116.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,12.0,10.0,29.0,51.0,0.0,3786.0,0.0,116.3,0.0,349.0,3023.0,101.496385,914470943.0,equinor energy as,81.007733,529.888251,0.295742,29325.23,"{'Equinor Energy AS': 58.7, 'KUFPEC Norway AS': 30.0, 'PGNiG Upstream Norway AS': 11.3}","{'Equinor ASA': 58.7, 'Kuwait Petroleum Company': 30.0, 'PGNiG': 11.3}",2.03,10.08,0.18,0.0,12.45,10.05,18.46,0.85,0.0,30.13,0,1,0,1.97,260773.539286,265147.956868,177.58165041711408,49.47865957205933,10.91315,63.77978758712246,7.58638,2024198.041806,0.23043665094551025,466449.4176042346,317.6428775751507,0.0006126783936276138,0.3335545967474278,0.5444203683640303
oseberg,2021,3.31004,8.15819,0.95834,0.0,12.42656,3.2406,43625,0.0240782528561783,0.0861635298781369,0.0101015244874076,0.0,0.1090046910861539,0.026866757425217,Producing,Producing,3500071.0,oseberg,True,20.625,6.232117273791125,106.44444444444444,3.045944480416177,0.0,0.0,24.0,13.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,178.0,112.0,0.0,80.0,3207.0,393.0,0.0,545.0,1145.0,2523.0,3883.0,330.0,3151.8,340.2781215417765,106.0,2.8284271247461903,4134.0,26912.0,822.29256,993246603.0,equinor energy as,409.859542,3182.818947,9.559112,1009964.58727,"{'Equinor Energy AS': 49.3, 'Petoro AS': 33.6, 'TotalEnergies EP Norge AS': 14.7, 'ConocoPhillips Skandinavia AS': 2.4}","{'Equinor ASA': 49.3, 'Petoro AS': 33.6, 'TotalEnergies EP Norge': 14.7, 'ConocoPhillips': 2.4}",7.83,53.62,3.13,0.0,67.4,403.81,132.76,16.73,0.0,568.36,0,0,0,0.0,1776702.754572,1798835.16984,170.20980278302508,45.57150123568528,284.07333,50.01876803434443,14.77844,2402930.320882,0.840857357068811,2020521.6388373487,193.56788229226723,0.00023358434794848332,0.7104827925962418,3.0416541126845438
vilje,2021,0.19832,0.00327,0.0,0.0,0.20161,0.8717,3392471,0.0041471991278525,0.0001600639076914,0.0,0.0,0.0042799096386666,0.0160250949980638,Producing,Producing,5081703.0,alvheim,True,,0.0,122.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,4.0,0.0,8.0,2169.5,62.932503525602726,122.0,0.0,0.0,1.0,,,,,,,,"{'Aker BP ASA': 46.904, 'DNO Norge AS': 28.853, 'PGNiG Upstream Norway AS': 24.243}","{'Aker BP': 46.904, 'DNO ASA': 28.853, 'PGNiG': 24.243}",1.06,0.0,0.0,0.0,1.06,14.74,0.0,0.0,0.0,14.74,0,0,0,0.0,,,0.0,10.806363431707814,13.88112,5.826865671641798,4.0463,293753.68025599996,0.04982576674987026,14636.502354351422,86.42630605973946,0.0,1.0,inf
brage,2021,0.37946,0.08123,0.0389,0.0,0.49962,14.56062,43651,0.0071736333298765,0.0017194790877859,0.0010219485250631,0.0,0.0094928140286122,0.3622767538398334,Producing,Producing,40432.0,brage,True,20.0,0.0,136.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,14.0,0.0,0.0,0.0,1214.0,190.0,0.0,290.0,367.0,975.0,1632.0,0.0,2324.0,137.39541477065382,136.92000000000002,0.04472135954999,987.0,2064.0,188.22994,993245437.0,okea asa,337.1763,663.919573,52.03575,5357894.646058,"{'Wintershall Dea Norge AS': 35.2, 'Lime Petroleum AS': 33.8434, 'DNO Norge AS': 14.2567, 'Vår Energi AS': 12.2575, 'Neptune Energy Norge AS': 4.4424}","{'Wintershall Dea Norge AS': 35.2, 'Lime Petroleum': 33.8434, 'DNO ASA': 14.2567, 'Vår Energi AS': 12.2575, 'Neptune Energy Norge AS': 4.4424}",1.7,0.35,0.07,0.0,2.18,62.53,4.71,1.5,0.0,70.09,0,0,0,0.0,394865.422608,413072.942808,940.870829945044,7.999731004601743,46.54069,33.598673134541315,0.49962,394865.422608,1.0,394865.422608,940.870829945044,6.719931516621485e-05,0.8921386788414895,13.276008492569002
aasta hansteen,2021,0.0,8.91959,0.0,0.17228,9.09186,0.01942,23395946,0.0,0.0749743200227837,0.0,0.0022984711651377,0.0767709784773102,0.0002027014523575,Producing,Producing,22556.0,aasta hansteen,True,25.83333333333333,2.0412414523193148,1282.6666666666667,32.40781798681708,0.0,0.0,5.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,8.0,2601.5,88.38834764831844,1286.5,34.64823227814083,119.0,836.0,191.436769,912731456.0,equinor energy as,103.162276,138.530349,0.397254,24960.228401,"{'Equinor Energy AS': 51.0, 'Wintershall Dea Norge AS': 24.0, 'OMV (Norge) AS': 15.0, 'ConocoPhillips Skandinavia AS': 10.0}","{'Equinor ASA': 51.0, 'Wintershall Dea Norge AS': 24.0, 'OMV (Norge) AS': 15.0, 'ConocoPhillips': 10.0}",0.0,20.74,0.0,0.3,21.04,0.0,61.33,0.0,1.18,62.51,0,0,0,0.0,235536.620584,241107.383488,30.84085531348659,100.0,24.98112,60.036602143657014,9.09186,235536.620584,1.0,235536.620584,30.84085531348659,0.0009811230203167493,0.0,0.0
vigdis,2021,1.42931,0.0,0.0,0.0,1.42931,3.82952,43732,0.0224327890935378,0.0,0.0,0.0,0.0224327890935378,0.0460691563814334,Producing,Producing,21516.0,snorre,True,19.0,5.477225575051661,277.09090909090907,22.416308997935168,0.0,0.0,41.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,99.0,0.0,0.0,0.0,298.0,80.0,0.0,145.0,91.0,322.0,0.0,558.0,2523.0,0.0,251.0,0.0,448.0,5921.0,2.852062,993246751.0,equinor energy as,0.0,36.397289,0.000409,160.55,"{'Equinor Energy AS': 41.5, 'Petoro AS': 30.0, 'Vår Energi AS': 16.1, 'Idemitsu Petroleum Norge AS': 9.6, 'Wintershall Dea Norge AS': 2.8}","{'Equinor ASA': 41.5, 'Petoro AS': 30.0, 'Vår Energi AS': 16.1, 'Idemitsu Petroleum Norge AS': 9.6, 'Wintershall Dea Norge AS': 2.8}",7.49,0.0,0.0,0.0,7.49,75.81,1.71,1.39,0.0,80.16,0,0,0,0.0,13625.659544,13625.659544,11.348848931768941,27.977137712009554,69.77103,12.960291916167662,7.2565800000000005,1383662.26624,0.19696744196301838,272536.4171220457,226.99632383561507,2.1332335329341316e-05,0.9457335329341318,44.333333333333336
vale,2021,0.16455,0.19355,0.0,0.0,0.35808,0.01843,1578893,0.0058685620431708,0.0052687094475235,0.0,0.0,0.0104369849355766,0.0022811299366495,Producing,Shut down,,heimdal,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3796.0,0.0,114.0,0.0,9.0,0.0,,,,,,,,"{'Sval Energi AS': 50.0, 'LOTOS Exploration and Production Norge AS': 25.757, 'PGNiG Upstream Norway AS': 24.243}","{'Sval Energi AS': 50.0, 'LOTOS Exploration and Production Norge AS': 25.757, 'PGNiG': 24.243}",0.0,0.0,0.0,0.0,0.0,2.85,2.51,0.0,0.0,5.36,0,0,0,0.0,,,0.0,63.995424813239445,4.8491,9.531716417910445,0.45034,203409.018018,0.7951325665053071,161737.1345469766,537.7128233747201,0.0004682835820895521,0.5317164179104478,1.1354581673306774
veslefrikk,2021,0.1232999999999999,0.09883,0.04699,0.0,0.26911,1.36678,43618,0.0036086675959669,0.0024169043247823,0.0014336378288265,0.0,0.0069332616728522,0.0382359889569388,Producing,Shut down,21212.0,veslefrikk,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871.0,0.0,0.0,357.0,69.0,445.0,871.0,0.0,3026.0,0.0,175.0,0.0,11.0,0.0,106.138328,993246905.0,equinor energy as,33.93899,680.540555,36.167039,1612941.913047,"{'Petoro AS': 37.0, 'Repsol Norge AS': 27.0, 'Wintershall Dea Norge AS': 18.0, 'Equinor Energy AS': 18.0}","{'Petoro AS': 37.0, 'Repsol': 27.0, 'Wintershall Dea Norge AS': 18.0, 'Equinor ASA': 18.0}",0.0,0.0,0.0,0.0,0.0,55.34,4.19,1.81,0.0,62.97,0,0,0,0.0,308596.50198000006,310429.20744,1365.1547250991366,7.255672749234288,32.91288,47.73244402096236,0.26911,308596.50198000006,1.0,308596.50198000006,1365.1547250991366,6.653962204224234e-05,0.8788311894552963,13.207637231503579
visund,2021,1.01879,5.49848,0.58731,0.0,7.10457,1.84692,43745,0.0074880868515909,0.0301183475742953,0.0066809132813356,0.0,0.0341781450970167,0.054390229403317,Producing,Producing,40726.0,visund,True,20.90909090909091,2.505405411716091,338.6666666666667,12.426012920540892,0.0,0.0,183.0,11.0,2.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,39.0,22.0,0.0,0.0,701.0,79.0,0.0,162.0,222.0,604.0,0.0,988.0,2971.0,0.0,335.0,0.0,1433.0,13447.0,167.288023,893246932.0,equinor energy as,88.696765,654.972316,8.203832,667244.298963,"{'Equinor Energy AS': 53.2, 'Petoro AS': 30.0, 'ConocoPhillips Skandinavia AS': 9.1, 'Repsol Norge AS': 7.7}","{'Equinor ASA': 53.2, 'Petoro AS': 30.0, 'ConocoPhillips': 9.1, 'Repsol': 7.7}",3.05,26.94,3.14,0.0,35.96,41.71,71.79,8.38,0.0,129.42,0,0,0,0.0,363820.731486,368610.35679600004,60.963565484711154,100.0,75.59634,41.588363467779324,7.10457,363820.731486,1.0,363820.731486,60.963565484711154,0.0005547056096430229,0.3222840364704065,0.5810001392951665
alve,2021,0.0465,0.43534,0.12634,0.0,0.60819,0.00892,4444332,0.0015401977440929,0.0153008269730954,0.0048254549165353,0.0,0.021270860616431,0.000298673836494,Producing,Producing,2819945.0,norne,True,20.0,0.0,390.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,6.0,0.0,8.0,3608.0,0.0,368.0,0.0,39.0,1167.0,,,,,,,,"{'Equinor Energy AS': 53.0, 'DNO Norge AS': 32.0, 'PGNiG Upstream Norway AS': 15.0}","{'Equinor ASA': 53.0, 'DNO ASA': 32.0, 'PGNiG': 15.0}",0.33,3.0,0.41,0.0,4.11,2.62,11.99,1.84,0.0,18.11,0,0,0,0.0,,,0.0,41.32680102741123,12.358600000000001,31.75814467145223,3.1468,559682.9565419999,0.19327253082496507,108171.34147047126,211.73548810810075,0.000662065157371618,0.14467145223633351,0.21851542952460384
vega,2021,0.3541499999999999,1.22298,0.63163,0.0,2.20874,0.02029,4467595,0.0124243288642595,0.0377320564218037,0.0278945753795618,0.0,0.0721910266185654,0.0006519684645654,Producing,Producing,20459640.0,gjøa,True,23.33333333333333,5.773502691896258,374.3333333333333,5.507570547286094,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,24.0,0.0,0.0,7.0,39.0,0.0,46.0,3882.6666666666665,225.57999320270707,374.6666666666667,5.773502691896266,1184.0,-30.0,,,,,,,,"{'Wintershall Dea Norge AS': 56.7, 'Petoro AS': 31.2, 'Spirit Energy Norway AS': 5.5, 'Neptune Energy Norge AS': 3.3, 'Idemitsu Petroleum Norge AS': 3.3}","{'Wintershall Dea Norge AS': 56.7, 'Petoro AS': 31.2, 'Sval Energi AS': 5.5, 'Neptune Energy Norge AS': 3.3, 'Idemitsu Petroleum Norge AS': 3.3}",2.45,9.2,1.07,0.0,13.68,11.5,27.58,5.82,0.0,50.14,1,13,0,0.0,,,0.0,55.01809658319572,32.95077,34.28246908655764,6.5459499999999995,211685.429436,0.3374208480052552,71427.07711065173,38.49807340634832,0.0005500598324690865,0.2293577981651376,0.41696881798404645
valemon,2021,0.08254,0.64367,0.00245,0.0,0.72872,0.05077,20460969,0.0014134215953,0.0148956292908254,0.0004195984732906,0.0,0.0160283727599944,0.0016447683359026,Producing,Producing,18403644.0,kvitebjørn,True,25.0,0.0,133.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,10.0,2.0,0.0,0.0,23.0,20.0,0.0,10.0,5.0,58.0,73.0,0.0,4349.0,0.0,133.5,0.0,457.0,1191.0,6.096038,912732630.0,equinor energy as,13.100145,63.303153,0.019007,1756.4,"{'Equinor Energy AS': 66.775, 'Petoro AS': 30.0, 'PGNiG Upstream Norway AS': 3.225}","{'Equinor ASA': 66.775, 'Petoro AS': 30.0, 'PGNiG': 3.225}",0.16,1.38,0.09,0.0,1.71,2.05,14.77,0.22,0.0,17.24,0,0,0,0.0,25226.775638,25934.183468,41.21181765221733,22.026090846441225,14.32971,16.8810324825986,5.14312,331709.85262799996,0.14168831370841048,46999.409659326666,76.78076375818569,0.0008567285382830627,0.11890951276102088,0.13879485443466485
balder,2021,1.1709,0.0,0.0,0.0,1.1709,4.84341,43562,0.0255597665019922,0.0,0.0,0.0,0.0255597665019922,0.108540387298922,Producing,Producing,20756.0,balder,True,21.75,2.4468024246479643,127.03703703703704,0.4369018092010964,0.0,0.0,119.0,12.0,0.0,21.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,59.0,0.0,0.0,3.0,629.0,183.0,0.0,166.0,382.0,442.0,364.0,626.0,1793.6,15.436968614336154,128.4,0.1095445115010158,10623.0,31306.0,142.31864,993256951.0,vår energi asa,367.628086,1458.340262,21.883366,1795714.36138,"{'Vår Energi ASA': 90.0, 'Mime Petroleum AS': 10.0}","{'Vår Energi AS': 90.0, 'Mime Petroleum AS': 10.0}",27.36,0.68,0.0,0.0,28.04,102.33,2.63,0.0,0.0,104.96,0,0,0,0.0,585016.2001319999,604868.116776,594.7970427021947,16.175355273464213,74.53331,28.988843368902437,1.27563,585016.2001319999,0.9178993908892077,536986.0137614815,545.9638431990467,2.5057164634146343e-05,0.9749428353658537,38.90874524714829
volund,2021,0.28425,0.06929,0.0,0.0,0.35353,1.03026,4380167,0.0040439834659314,0.0026532602871778,0.0,0.0,0.0057529462148985,0.010768581826102,Producing,Producing,22012.0,alvheim,True,18.33333333333333,2.886751345948128,123.66666666666669,0.5163977794943219,0.0,0.0,13.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,63.0,23.0,0.0,7.0,42.0,66.0,0.0,115.0,1944.0,0.0,124.0,0.0,487.0,6.0,3.280007,912726444.0,aker bp asa,0.0,28.68728,0.00957,1426.6,"{'Aker BP ASA': 65.0, 'Lundin Energy Norway AS': 35.0}",{'Aker BP': 35.0},0.67,0.11,0.0,0.0,0.78,12.57,1.67,0.0,0.0,14.24,0,0,0,0.0,11771.44188,11771.44188,39.63912902926,16.28757688143558,13.03084,8.491292134831468,4.0463,293753.68025599996,0.08737117860761685,25665.605264291746,86.42630605973947,0.00011727528089887639,0.8827247191011236,7.526946107784432
valhall,2021,2.39879,0.40424,0.1530699999999999,0.0,2.9561,0.92786,43548,0.0249109360644288,0.0047120451713634,0.0016975407791772,0.0,0.0311230966072504,0.0061429794863483,Producing,Producing,41657.0,valhall,True,31.88888888888889,4.013864859597431,70.77777777777777,2.587362449376672,0.0,0.0,15.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,110.0,131.0,0.0,888.0,405.0,457.0,0.0,191.0,251.0,1919.0,2361.0,0.0,2584.0,79.50471684120383,70.13333333333333,0.5773502691896247,3106.0,48783.0,28.317935,974313316.0,aker bp asa,9.180163,254.717981,15.36257,943207.386064,"{'Aker BP ASA': 90.0, 'Pandion Energy AS': 10.0}","{'Aker BP': 90.0, 'Pandion Energy AS': 10.0}",31.83,6.08,0.85,0.0,39.53,158.52,30.5,6.02,0.0,200.46,1,13,78,388.0,103989.86226600001,104485.59106800001,41.8786424946962,44.75792775987791,96.38733,51.91692607003891,2.9898000000000002,106453.33204200001,0.9887283430329787,105253.42660022617,42.3875032419751,0.00015215005487379028,0.7907812032325651,5.197377049180329
åsgard,2021,1.07663,5.39104,1.85281,0.0,8.32047,0.40907,43765,0.0342672569553272,0.1901613596794877,0.0711496884882126,0.0,0.2898017724434473,0.0142226633858739,Producing,Producing,40564.0,åsgard,True,21.73076923076923,5.990376898377546,289.3076923076923,18.87807030555661,0.0,0.0,87.0,13.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,0.0,47.0,19.0,0.0,0.0,597.0,454.0,0.0,224.0,112.0,1179.0,0.0,1515.0,3999.3333333333335,238.40581648385455,302.3333333333333,13.279056191361397,2310.0,14137.0,714.157792,993247006.0,equinor energy as,1573.942683,1491.862465,6.966811,487678.8,"{'Petoro AS': 35.69, 'Equinor Energy AS': 34.57, 'Vår Energi AS': 22.06, 'TotalEnergies EP Norge AS': 7.68}","{'Petoro AS': 35.69, 'Equinor ASA': 34.57, 'Vår Energi AS': 22.06, 'TotalEnergies EP Norge': 7.68}",6.66,27.1,4.75,0.0,42.79,110.66,241.61,42.97,17.11,451.02,0,0,0,0.0,1202967.36213,1287960.267012,172.118161898993,33.45262218362522,396.3234,12.127311427431152,12.43744,1726237.512592,0.6689857398307048,1154828.2794848746,165.23051832592714,0.0005356968648840407,0.24535497317192143,0.45801084392202307
alvheim,2021,2.44428,0.58363,0.0,0.0,3.02791,6.01097,2845712,0.0140707420493086,0.0074235797029506,0.0,0.0,0.0203875645958882,0.0596277237926869,Producing,Producing,22436.0,alvheim,True,21.428571428571427,2.314550249431379,123.08,1.956186766816159,0.0,0.0,83.0,6.0,4.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,22.0,11.0,0.0,9.0,206.0,82.0,0.0,22.0,194.0,390.0,9.0,597.0,2173.5,14.849242404917495,124.0,0.0,2216.0,14290.0,194.643411,912726444.0,aker bp asa,466.593088,247.773766,20.119412,818027.7,"{'Aker BP ASA': 65.0, 'ConocoPhillips Skandinavia AS': 20.0, 'Lundin Energy Norway AS': 15.0}","{'Aker BP': 15.0, 'ConocoPhillips': 20.0}",11.5,8.85,0.0,0.0,20.35,62.78,17.19,0.0,0.0,79.97,0,0,0,0.0,281982.23837599996,307178.265128,110.86628761218448,55.839535861555134,54.35536,32.03031136676255,4.0463,293753.68025599996,0.7483157452487458,219820.5041603304,86.42630605973946,0.00021495560835313243,0.7850443916468676,3.6521233275159974
skogul,2021,0.42256,0.04069,0.0,0.0,0.46325,0.32931,31164600,0.0061606365275223,0.0008917241556092,0.0,0.0,0.0070154121998164,0.0026349059841775,Producing,Producing,4910195.0,alvheim,False,20.0,0.0,115.0,7.071067811865476,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2986.0,0.0,325.0,0.0,-2.0,19.0,,,,,,,,"{'Aker BP ASA': 65.0, 'PGNiG Upstream Norway AS': 35.0}","{'Aker BP': 65.0, 'PGNiG': 35.0}",0.76,0.03,0.0,0.0,0.79,2.18,0.16,0.0,0.0,2.34,0,0,0,0.0,,,0.0,74.50863705085727,1.08499,53.63290598290598,4.0463,293753.68025599996,0.11448730939376715,33631.06847702642,86.42630605973947,6.837606837606838e-05,0.9316239316239318,13.625
eldfisk,2021,2.61218,0.30235,0.11742,0.0,3.03193,3.07172,43527,0.0162399831131424,0.004144642672027,0.0009731158951813,0.0,0.020545228801723,0.0243869884582046,Producing,Producing,20900.0,eldfisk,True,20.0,0.0,71.57142857142857,1.8126539343499304,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,132.0,7.0,0.0,0.0,868.0,552.0,0.0,321.0,22.0,1251.0,1594.0,0.0,2954.0,0.0,72.31428571428572,0.3338091841585128,2577.0,17421.0,287.92779,872450912.0,conocophillips skandinavia as,263.055624,558.955773,17.181156,3073439.86,"{'TotalEnergies EP Norge AS': 39.896, 'ConocoPhillips Skandinavia AS': 35.112, 'Vår Energi AS': 12.388, 'Equinor Energy AS': 7.604, 'Petoro AS': 5.0}","{'TotalEnergies EP Norge': 39.896, 'ConocoPhillips': 35.112, 'Vår Energi AS': 12.388, 'Equinor ASA': 7.604, 'Petoro AS': 5.0}",27.69,4.37,0.84,0.0,33.66,153.99,46.91,5.52,0.0,211.39,0,0,0,0.0,461270.36752800003,475475.371224,181.11611742826705,66.65428228476458,78.21893,62.99780973555986,3.03193,461270.36752800003,1.0,461270.36752800003,181.11611742826705,0.00022191210558683002,0.72846397653626,3.2826689405244087
maria,2021,1.20882,0.0,0.0,0.0,1.20882,0.00426,26465170,0.0361500513013592,0.0,0.0,0.0,0.0361500513013592,0.0001899521470839,Producing,Producing,5107669.0,kristin,True,25.0,0.0,303.5,0.7071067811865476,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,0.0,9.0,0.0,16.0,3817.5,2.1213203435596424,303.5,0.7071067811865476,309.0,6188.0,0.384608,915156207.0,wintershall dea norge as,0.0,8.4987,,,"{'Wintershall Dea Norge AS': 50.0, 'Petoro AS': 30.0, 'Spirit Energy Norway AS': 20.0}","{'Wintershall Dea Norge AS': 50.0, 'Petoro AS': 30.0, 'Sval Energi AS': 20.0}",10.42,1.15,0.69,0.0,12.88,15.89,1.69,1.03,0.0,19.54,0,0,0,0.0,2900.2232,2900.2232,2.856212394456302,87.7896800900541,3.5360500000000004,81.90353121801434,6.31526,394085.706798,0.19141254675183603,75432.94877670253,74.2882558992029,8.6489252814739e-05,0.8132036847492324,9.402366863905327
