field,year,net_oil_prod_yearly_mill_sm3,net_gas_prod_yearly_bill_sm3,net_ngl_prod_yearly_mill_sm3,net_condensate_prod_yearly_mill_sm3,net_oil_eq_prod_yearly_mill_sm3,produced_water_yearly_mill_sm3,field_id,net_oil_prod_monthly_sm3_volatility,net_gas_prod_monthly_sm3_volatility,net_ngl_prod_monthly_sm3_volatility,net_condensate_prod_monthly_sm3_volatility,net_oil_eq_prod_monthly_sm3_volatility,produced_water_in_field_volatility,status,current_status,field_owner,processing_field,field_in_emissions,facilities_lifetime_mean,facilities_lifetime_std,facilities_water_depth_mean,facilities_water_depth_std,subsea_facilites_shut_down,surface_facilites_shut_down,subsea_facilites_in_service,surface_facilites_in_service,facility_kind_multi well template,facility_kind_single well template,facility_kind_offshore wind turbine,facility_kind_subsea structure,facility_kind_fpso,facility_kind_jacket 8 legs,facility_kind_condeep monoshaft,facility_kind_loading system,facility_kind_jacket 4 legs,facility_kind_jacket tripod,facility_kind_fsu,facility_kind_semisub steel,facility_kind_condeep 4 shafts,facility_kind_landfall,facility_kind_tlp concrete,facility_kind_jack-up 3 legs,facility_kind_jacket 6 legs,facility_kind_tlp steel,facility_kind_semisub concrete,facility_kind_mopustor,facility_kind_spar,well_status_closed,well_status_drilling,well_status_injecting,well_status_junked,well_status_online/operational,well_status_p&a,well_status_plugged,well_status_producing,well_status_suspended,well_purpose_injection,well_purpose_observation,well_purpose_production,well_subsea_no,well_subsea_yes,well_final_vertical_depth_mean,well_final_vertical_depth_std,well_water_depth_mean,well_water_depth_std,investments_mill_nok,future_investments_mill_nok,yearly_co2_emissions_1000_tonnes,org_number,operator,yearly_ch4_emissions_tons,yearly_nox_emissions_tons,yearly_oil_spill_emissions_tons,yearly_water_emissions_m3,ownership_original,ownership_new_name,current_remaining_recoverable_oil,current_remaining_recoverable_gas,current_remaining_recoverable_ngl,current_remaining_recoverable_condensate,current_remaining_recoverable_oe,original_recoverable_oil,original_recoverable_gas,original_recoverable_ngl,original_recoverable_condensate,original_recoverable_oe,electrified,years_electrified,electricity_mw,oe_fac_prod,ch4_fac_emissions,nox_fac_emissions,co2_fac_emissions,oe_share_prod,ch4_share_emissions,nox_share_emissions,co2_share_emissions,co2e_gwp100_tons,co2e_gwp20_tons,tco2e/ktoe_gwp100,tco2e/ktoe_gwp20
bøyla,2015,0.76137,0.0714,0.0,0.0,0.83276,0.031,22492497,0.0139187839888142,0.0023316712695169,0.0,0.0,0.0148409821614053,0.0029220955535783,Approved for production,Producing,2986630.0,bøyla,True,20.0,0.0,120.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3120.5,6.363961030678928,361.0,0.0,432.0,390.0,1.439195,912726444.0,aker bp asa,0.0,19.051989,9e-05,6.0,"{'Det norske oljeselskap ASA': 65.0, 'Core Energy AS': 20.0, 'Lundin Norway AS': 15.0}","{'Aker BP': 15.0, 'Core Energy AS': 20.0}",1.45,0.09,0.0,0.0,1.54,4.94,0.37,0.0,0.0,5.31,0,0,0.0,0.83276,0.0,19.051989,1.439195,1.0,0.0,38.103978,2.87839,14157.167488,14157.167488,20238.449035793772,20238.449035793772
snorre,2015,6.35978,0.0,0.0,0.0,6.35978,11.15351,43718,0.0755727020019715,0.0,0.0,0.0,0.0755727020019715,0.1297820544716363,Producing,Producing,40906.0,snorre,True,23.33333333333333,2.886751345948129,341.5238095238095,11.111341267457531,0.0,0.0,10.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,269.0,0.0,93.0,93.0,0.0,0.0,994.0,316.0,0.0,763.0,83.0,919.0,1096.0,669.0,2556.333333333333,67.02487100571952,346.3333333333333,0.5773502691896216,3209.0,38233.0,490.841505,993246751.0,equinor energy as,782.375673,2461.584386,152.565287,15856907.29,"{'Statoil Petroleum AS': 33.27556, 'Petoro AS': 30.0, 'ExxonMobil Exploration and Production Norway AS': 17.44596, 'Idemitsu Petroleum Norge AS': 9.6, 'DEA Norge AS': 8.57108, 'Core Energy AS': 1.1074}","{'Equinor ASA': 33.27556, 'Petoro AS': 30.0, 'Vår Energi AS': 17.44596, 'Idemitsu Petroleum Norge AS': 9.6, 'Wintershall Dea Norge AS': 8.57108, 'Core Energy AS': 1.1074}",76.61,0.0,0.0,0.0,76.61,319.35,6.65,4.76,0.0,335.04,0,0,0.0,8.41038,782.875673,2591.43905,498.896618,0.7561822414682808,1183.6152712795235,3821.0065880262337,748.422392316749,1914948.8005108999,1981231.2557025533,358455.94548697706,370863.24334192934
skarv,2015,3.06584,3.97971,0.88915,0.0,7.93468,0.08698,4704482,0.0306731740460717,0.071470594477729,0.0170460144413095,0.0,0.0921256674660249,0.0040464503711352,Producing,Producing,4468539.0,skarv,True,25.0,0.0,374.45454545454544,31.797369816900385,0.0,0.0,6.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,7.0,22.0,0.0,8.0,5.0,24.0,0.0,37.0,3716.0,0.0,374.0,0.0,146.0,6984.0,289.245976,912728544.0,aker bp asa,661.817309,259.838953,1.016313,98908.0,"{'Statoil Petroleum AS': 36.165, 'Dea E&P Norge AS': 28.0825, 'BP Norge AS': 23.835, 'PGNiG Upstream International AS': 11.9175}","{'Equinor ASA': 36.165, 'Wintershall Dea Norge AS': 28.0825, 'Aker BP': 23.835, 'PGNiG': 11.9175}",3.65,26.17,2.63,0.0,34.82,24.19,71.7,7.47,0.0,110.08,0,0,0.0,7.93468,661.817309,259.838953,289.245976,1.0,1323.634618,519.677906,578.491952,772025.6507159999,846149.1893239999,115830.52569407783,126951.61789523362
grane,2015,4.21463,0.0,0.0,0.0,4.21463,4.58217,1035937,0.0443172153002611,0.0,0.0,0.0,0.0443172153002611,0.070500277385012,Producing,Producing,1031365.0,grane,True,30.0,0.0,127.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,30.0,10.0,0.0,0.0,587.0,89.0,0.0,73.0,166.0,516.0,755.0,0.0,1831.2727272727277,11.420078012788782,127.5,0.0,1406.0,10959.0,218.432032,993246298.0,equinor energy as,248.558582,275.304302,16.443371,1206186.49,"{'Statoil Petroleum AS': 36.613, 'Petoro AS': 28.905, 'ExxonMobil Exploration and Production Norway AS': 28.3156, 'ConocoPhillips Skandinavia AS': 6.1664}","{'Equinor ASA': 36.613, 'Petoro AS': 28.905, 'Vår Energi AS': 28.3156, 'ConocoPhillips': 6.1664}",15.75,0.0,0.0,0.0,15.75,151.4,0.0,0.0,0.0,151.4,0,0,0.0,6.1753,248.558582,275.304302,218.432032,0.6824980162907065,339.2814782940618,375.7892799825952,298.15885706869625,419570.9282923662,438570.69107683375,118513.17917540924,123879.90536954829
jette,2015,0.05384,0.00035,0.0,0.0,0.05418,0.35431,21613906,0.0016014955131962,3.315482505220657e-05,0.0,0.0,0.0016043322031866,0.0039336022314351,Producing,Shut down,,jotun,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493.833333333333,0.0,112.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,"{'Aker BP ASA': 70.0, 'Petoro AS': 30.0}","{'Aker BP': 70.0, 'Petoro AS': 30.0}",0.0,0.0,0.0,0.0,0.0,0.43,0.01,0.0,0.0,0.44,0,0,0.0,0.14679999999999999,122.350541,833.653956,159.662387,0.36907356948228887,45.15635089495913,307.679641253951,58.92716708215259,151355.03142017085,153883.78707028856,3325665.5816627746,3381228.951780849
eldfisk,2015,2.38094,0.34069,0.08554,0.0,2.80719,1.51303,43527,0.038299456638285,0.0064729092213531,0.0013409483301911,0.0,0.0456129991688972,0.0195650451098768,Producing,Producing,20900.0,eldfisk,True,20.0,0.0,71.57142857142857,1.8126539343499304,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,63.0,1.0,0.0,0.0,612.0,304.0,0.0,186.0,16.0,784.0,986.0,0.0,2970.4,43.661195586012106,73.0,0.0,4616.0,17421.0,319.414576,872450912.0,conocophillips skandinavia as,161.192106,700.446594,11.454917,1498703.155225,"{'Total E&P Norge AS': 39.896, 'ConocoPhillips Skandinavia AS': 35.112, 'Eni Norge AS': 12.388, 'Equinor Energy AS': 7.604, 'Petoro AS': 5.0}","{'TotalEnergies EP Norge': 39.896, 'ConocoPhillips': 35.112, 'Vår Energi AS': 12.388, 'Equinor ASA': 7.604, 'Petoro AS': 5.0}",27.69,4.37,0.84,0.0,33.66,153.99,46.91,5.52,0.0,211.39,0,0,0.0,2.80719,161.192106,700.446594,319.414576,1.0,322.384212,1400.893188,638.829152,1063165.062008,1081218.57788,450868.19661892025,458524.3512789184
statfjord øst,2015,0.2093,0.04018,0.02054,0.00186,0.27185,0.91246,43672,0.0035650980691173,0.0008142127634976,0.0003566978179542,5.916079783099616e-05,0.0038049739178017,0.0174006158894831,Producing,Producing,41233.0,statfjord,True,20.0,0.0,168.0,23.43074902771996,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,83.0,2.0,0.0,28.0,0.0,65.0,2.0,91.0,2491.0,0.0,194.0,0.0,220.0,4092.0,2.944152,993246794.0,equinor energy as,0.0,50.18679,0.001619,142.0,"{'Statoil Petroleum AS': 31.6875, 'Petoro AS': 30.0, 'ExxonMobil Exploration and Production Norway AS': 20.55, 'Centrica Resources (Norge) AS': 11.5625, 'Idemitsu Petroleum Norge AS': 4.8, 'DEA Norge AS': 1.4}","{'Equinor ASA': 31.6875, 'Petoro AS': 30.0, 'Vår Energi AS': 20.55, 'Sval Energi AS': 11.5625, 'Idemitsu Petroleum Norge AS': 4.8, 'Wintershall Dea Norge AS': 1.4}",3.06,0.98,0.19,0.0,4.4,40.8,5.75,2.38,0.0,51.07,0,0,0.0,6.43958,583.314365,2943.130028,863.074552,0.042215486103130945,24.62489946941415,126.36432453254714,36.559400563763475,74701.98760947987,76080.98197976705,327132.380468395,333171.2252895376
gudrun,2015,3.01862,1.53997,0.47239,0.0,5.03097,0.03449,18116481,0.0891481446126546,0.043233776664744,0.0153060002841032,0.0,0.1467996278868828,0.0012325616955484,Producing,Producing,34512.0,sleipner øst,True,20.0,0.0,109.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,4.0,13.0,17.0,0.0,4139.0,0.0,109.0,0.0,1669.0,978.0,15.806124,912732711.0,equinor energy as,875.289843,210.135131,6.258583,38819.043184,"{'Statoil Petroleum AS': 36.0, 'GDF SUEZ E&P Norge AS': 25.0, 'OMV (Norge) AS': 24.0, 'Repsol Norge AS': 15.0}","{'Equinor ASA': 36.0, 'Neptune Energy Norge AS': 25.0, 'OMV (Norge) AS': 24.0, 'Repsol': 15.0}",5.23,4.87,0.25,0.0,10.58,25.66,18.48,1.85,0.0,47.66,0,0,0.0,12.54417,1871.538946,3478.596407,883.015069,0.40106041292488864,1101.6442883503119,1479.4041937993395,360.48159881022104,831434.5688253349,893126.6489729524,196741.99172831458,211340.16117808022
åsgard,2015,2.73235,9.80621,3.55954,0.0,16.09809,0.99721,43765,0.0195512363981659,0.0866978502887873,0.0315107704049766,0.0,0.123999342382787,0.011323253193265,Producing,Producing,40564.0,åsgard,True,21.73076923076923,5.990376898377546,289.3076923076923,18.87807030555661,0.0,0.0,87.0,13.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,24.0,13.0,0.0,0.0,393.0,269.0,0.0,141.0,70.0,737.0,0.0,948.0,3849.6666666666665,3.7859388972001575,309.8333333333333,0.2886751345948046,4780.0,14137.0,1021.213335,993247006.0,equinor energy as,4811.844422,1409.501757,10.331809,1074153.6,"{'Petoro AS': 35.69, 'Equinor Energy AS': 34.57, 'Eni Norge AS': 14.82, 'Total E&P Norge AS': 7.68, 'ExxonMobil Exploration and Production Norway AS': 7.24}","{'Petoro AS': 35.69, 'Equinor ASA': 34.57, 'Vår Energi AS': 7.24, 'TotalEnergies EP Norge': 7.68}",6.66,27.1,4.75,0.0,42.79,110.66,241.61,42.97,17.11,451.02,0,0,0.0,21.3144,4903.87,2581.6254209999997,1210.802627,0.7552682693390383,7337.970816896276,3014.37171644006,1685.7708327568487,2798163.985329995,3209090.3510761866,206928.12635432696,237316.7037855472
skirne,2015,0.07759,0.43644,0.0,0.0,0.51404,0.0,2138816,0.000930546841509,0.0184529568953546,0.0,0.0,0.0190583478885874,0.0,Producing,Shut down,21620.0,heimdal,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2986.0,0.0,325.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,"{'Total E&P Norge AS': 40.0, 'LOTOS Exploration and Production Norge AS': 30.0, 'Petoro AS': 30.0}","{'TotalEnergies EP Norge': 40.0, 'LOTOS Exploration and Production Norge AS': 30.0, 'Petoro AS': 30.0}",0.0,0.0,0.0,0.0,0.0,2.05,11.14,0.0,0.0,13.19,0,0,0.0,1.41605,931.939567,366.022536,131.269823,0.36300978072808165,338.3031778684934,132.8697605348964,47.65222966344409,97130.77411782822,116075.75207846385,224947.2296898986,268822.3078768741
vilje,2015,0.78895,0.02636,0.0,0.0,0.81531,0.95075,3392471,0.0057482573775699,0.0002285660172519,0.0,0.0,0.0059599544308813,0.0076250012916044,Producing,Producing,5081703.0,alvheim,True,,0.0,122.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,4.0,0.0,8.0,2169.5,62.932503525602726,122.0,0.0,-2.0,1.0,0.0,,,0.0,0.0,0.0,0.0,"{'Det norske oljeselskap ASA': 46.904, 'Statoil Petroleum AS': 28.853, 'PGNiG Upstream International AS': 24.243}","{'Aker BP': 46.904, 'Equinor ASA': 28.853, 'PGNiG': 24.243}",1.06,0.0,0.0,0.0,1.06,14.74,0.0,0.0,0.0,14.74,0,0,0.0,4.61249,1730.91074,480.870368,200.678524,0.17676135883221425,305.9581344196735,84.99929966982691,35.472208590683124,69810.7453255421,86944.40085304382,101934.27058352638,126952.00489478414
ringhorne øst,2015,0.63396,0.01503,0.0,0.0,0.64899,1.21518,3505505,0.0086509074668499,0.0003010021141574,0.0,0.0,0.0086971982165627,0.0219691210979907,Producing,Producing,3505593.0,balder,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0,5.0,10.0,0.0,1997.0,1.4142135623730951,128.5,0.0,2.0,811.0,0.0,,,0.0,0.0,0.0,0.0,"{'Point Resources AS': 77.38, 'Statoil Petroleum AS': 14.82, 'Faroe Petroleum Norge AS': 7.8}","{'Point Resources AS': 77.38, 'Equinor ASA': 14.82, 'DNO ASA': 7.8}",1.51,0.0,0.0,0.0,1.51,14.72,0.25,0.0,0.0,14.97,0,0,0.0,3.29602,201.469935,1405.819387,148.542231,0.19690111103694757,39.66965404204161,276.80739921758055,29.248130319806915,112373.21010947201,114594.71073582635,206132.037601049,210207.05201236933
sigyn,2015,0.06836,0.17909,0.07371,0.0,0.32117,0.08999,1630100,0.0019986237689212,0.0019948135403104,0.0016435721905211,0.0,0.0054092571466688,0.0021511707524184,Producing,Producing,21372.0,sleipner øst,True,20.0,0.0,70.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2609.0,0.0,78.6,0.0,44.0,25.0,0.0,,,0.0,0.0,0.0,0.0,"{'Equinor Energy AS': 60.0, 'ExxonMobil Exploration and Production Norway AS': 40.0}","{'Equinor ASA': 60.0, 'Vår Energi AS': 40.0}",0.3,0.21,0.03,0.0,0.57,1.4,7.45,2.83,6.06,20.29,0,0,0.0,12.54417,1871.538946,3478.596407,883.015069,0.025603128784128407,47.91725265894994,89.06295179642736,22.607948529933033,50408.099841444026,53091.46599034523,186846.97408969002,196793.36855553885
vale,2015,0.26706,0.29245,0.0,0.0,0.55954,0.0,1578893,0.0042776257220778,0.0030525532035668,0.0,0.0,0.006749491338859,0.0,Producing,Shut down,,heimdal,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3796.0,0.0,114.0,0.0,10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,"{'Centrica Resources (Norge) AS': 50.0, 'LOTOS Exploration and Production Norge AS': 25.757, 'PGNiG Upstream International AS': 24.243}","{'Sval Energi AS': 50.0, 'LOTOS Exploration and Production Norge AS': 25.757, 'PGNiG': 24.243}",0.0,0.0,0.0,0.0,0.0,2.85,2.51,0.0,0.0,5.36,0,0,0.0,1.41605,931.939567,366.022536,131.269823,0.39514141449807566,368.24791873110416,144.63066261321282,51.87014354113202,105728.25723657614,126350.14068551797,224947.22968989864,268822.3078768741
blane,2015,0.02799,0.0,0.00115,0.0,0.02913,0.02169,3437650,0.0009362315661493,0.0,3.848455022552045e-05,0.0,0.0009699589963217,0.0007528506431617,Producing,Producing,3437667.0,ula,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793.6,0.0,126.9875,1.3705447300773708,-9.0,7.0,0.0,,,0.0,0.0,0.0,0.0,"{'Talisman Sinopec Energy UK Limited': 25.0012, 'Faroe Petroleum (UK) Limited': 18.0041, 'Repsol Exploration Norge AS': 18.0, 'JX Nippon Exploration and Production (UK) Limited': 13.9935, 'Dana Petroleum (BVUK) Limited': 12.5006, 'Roc Oil (GB) Limited': 12.5006}","{'Repsol': 18.0, 'DNO ASA': 18.0041, 'JX Nippon Exploration and Production (UK) Limited': 13.9935, 'Dana Petroleum (BVUK) Limited': 12.5006, 'Roc Oil (GB) Limited': 12.5006}",0.03,0.0,0.0,0.0,0.03,0.81,0.0,0.02,0.0,0.85,0,0,0.0,0.389,0.0,0.0,0.0,0.07488431876606684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skuld,2015,0.92807,0.06292,0.02097,0.0,1.01196,0.31286,21350124,0.0114156833573444,0.0025314722031165,0.0008768448084933,0.0,0.0138283154827661,0.0059713145093603,Producing,Producing,21836.0,norne,True,20.0,0.0,353.0,8.660254037844387,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,6.0,11.0,0.0,23.0,2851.0,0.0,343.0,0.0,53.0,310.0,0.576913,893246592.0,equinor energy as,0.0,9.83421,0.0,0.0,"{'Statoil Petroleum AS': 63.95455, 'Petoro AS': 24.54546, 'Eni Norge AS': 11.5}","{'Equinor ASA': 63.95455, 'Petoro AS': 24.54546, 'Vår Energi AS': 11.5}",0.62,0.3,0.21,0.0,1.32,5.45,0.65,0.27,0.0,6.61,0,0,0.0,4.554869999999999,458.086116,794.449542,373.433875,0.22217099500095505,101.77344818784292,178.68852144494136,83.09434891105126,139039.35470438917,144738.6678029084,163566.78259491385,170271.49083027514
fram,2015,1.47281,0.63154,0.08056,0.0,2.18491,1.11644,1578840,0.0086042510194705,0.0103643890609172,0.0021889156025647,0.0,0.0139807819122818,0.0124587678752634,Producing,Producing,21524.0,troll,True,15.0,0.0,358.3333333333333,2.581988897471607,0.0,0.0,8.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,23.0,13.0,0.0,12.0,15.0,30.0,0.0,57.0,1962.3333333333333,119.10275675510896,356.0,0.0,14.0,722.0,0.761091,973861778.0,equinor energy as,0.0,12.97377,0.0,0.0,"{'Statoil Petroleum AS': 45.0, 'ExxonMobil Exploration and Production Norway AS': 25.0, 'Idemitsu Petroleum Norge AS': 15.0, 'ENGIE E&P Norge AS': 15.0}","{'Equinor ASA': 45.0, 'Vår Energi AS': 25.0, 'Idemitsu Petroleum Norge AS': 15.0, 'Neptune Energy Norge AS': 15.0}",2.0,7.74,0.58,0.0,10.84,43.69,19.51,1.65,0.0,66.34,0,0,0.0,45.43874,1725.487575,4697.4943619999995,719.839438,0.048084740025801764,82.96962146162613,226.50163552704402,34.64988909942022,104183.46185927404,108829.7606611251,56765.693225281626,59297.28862163283
tor,2015,0.18099,0.00656,0.00357,0.0,0.1911,0.17246,43520,0.0010707866691872,8.605847201792863e-05,3.840572873934304e-05,0.0,0.0011447468954076,0.0051957882127272,Producing,Producing,45891.0,tor,True,25.0,0.0,67.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,3256.0,45.254833995939045,67.4,0.0,2.0,74.0,26.978724,872450912.0,conocophillips skandinavia as,8.885898,161.432842,1.063028,173994.77563,"{'Total E&P Norge AS': 48.19879, 'ConocoPhillips Skandinavia AS': 30.65799, 'Eni Norge AS': 10.81656, 'Equinor Energy AS': 6.63922, 'Petoro AS': 3.68744}","{'TotalEnergies EP Norge': 48.19879, 'ConocoPhillips': 30.65799, 'Vår Energi AS': 10.81656, 'Equinor ASA': 6.63922, 'Petoro AS': 3.68744}",4.34,0.44,0.14,0.0,5.05,30.94,11.59,1.43,0.0,45.25,0,0,0.0,0.1911,8.885898,161.432842,26.978724,1.0,17.771796,322.865684,53.957448,150058.84434399998,151054.06491999998,934806.286561511,941006.110737335
varg,2015,0.32029,0.0785,0.0104099999999999,0.0038599999999999,0.41307,1.17859,43451,0.0031789519666173,0.0075167773962145,0.000973327236386,0.0003797806384392,0.0076510262235027,0.0134436402391163,Producing,Shut down,,varg,True,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,13.0,0.0,0.0,76.0,0.0,191.0,267.0,0.0,2897.5,6.363961030678928,84.0,0.0,4.0,0.0,74.743528,893258272.0,repsol norge as,52.550863,810.347755,14.747373,1216768.697503,"{'Repsol Exploration Norge AS': 65.0, 'Petoro AS': 30.0, 'Det norske oljeselskap ASA': 5.0}","{'Repsol': 65.0, 'Petoro AS': 30.0, 'Aker BP': 5.0}",0.0,0.0,0.0,0.0,0.0,16.33,0.3,0.02,0.02,16.69,0,0,0.0,0.41307,52.550863,810.347755,74.743528,1.0,105.101726,1620.69551,149.487056,632365.97874,638251.675396,1822491.6875036748,1839454.3856742836
embla,2015,0.12921,0.0837,0.01672,0.0,0.22961,0.00095,43534,0.0038300299666522,0.0020991361859757,0.0003925287096236,0.0,0.0059829218437046,5.16030889373765e-05,Producing,Producing,20900.0,embla,True,20.0,0.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,17.0,17.0,0.0,4633.0,0.0,71.0,0.0,121.0,0.0,0.08288,872450912.0,conocophillips skandinavia as,7.94182,1.177335,0.017676,1178.4,"{'Total E&P Norge AS': 39.896, 'ConocoPhillips Skandinavia AS': 35.112, 'Eni Norge AS': 12.388, 'Equinor Energy AS': 7.604, 'Petoro AS': 5.0}","{'TotalEnergies EP Norge': 39.896, 'ConocoPhillips': 35.112, 'Vår Energi AS': 12.388, 'Equinor ASA': 7.604, 'Petoro AS': 5.0}",0.36,0.32,0.04,0.0,0.76,12.51,5.73,0.67,0.0,19.51,0,0,0.0,0.22961,7.94182,1.177335,0.08288,1.0,15.88364,2.35467,0.16576,1339.2515199999998,2228.73536,6943.717815509112,11555.491402606076
