fclName,fclPhase,fclSurface,fclCurrentOperatorName,fclKind,fclBelongsToName,fclBelongsToKind,fclBelongsToS,fclStartupDate,fclGeodeticDatum,fclNsDeg,fclNsMin,fclNsSec,fclNsCode,fclEwDeg,fclEwMin,fclEwSec,fclEwCode,fclWaterDepth,fclFunctions,fclDesignLifetime,fclNationName,fclFactPageUrl,fclFactMapUrl,fclNpdidFacility,fclDateUpdated,datesyncNPD
25/11-B-14 H BALDER,SHUT DOWN,N,Vår Energi ASA,SINGLE WELL TEMPLATE,BALDER,FIELD,43562.0,04.10.1999,ED50,59.0,10.0,42.75,N,2.0,22.0,45.85,E,127,WATER INJECTION,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=283845,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=283845,283845,02.01.2024,22.05.2024
25/11-B-18 H BALDER,IN SERVICE,N,Vår Energi ASA,SINGLE WELL TEMPLATE,BALDER,FIELD,43562.0,01.04.2001,ED50,59.0,10.0,39.19,N,2.0,22.0,46.05,E,127,OIL PRODUCER,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=283873,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=283873,283873,02.01.2024,22.05.2024
25/11-B-24 H,SHUT DOWN,N,Vår Energi ASA,SINGLE WELL TEMPLATE,BALDER,FIELD,43562.0,18.11.2013,ED50,59.0,10.0,41.22,N,2.0,22.0,42.71,E,127,OIL PRODUCER,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=430439,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=430439,430439,02.01.2024,22.05.2024
25/11-B-28 H BALDER,IN SERVICE,N,Vår Energi ASA,SINGLE WELL TEMPLATE,BALDER,FIELD,43562.0,01.04.2016,ED50,59.0,10.0,41.77,N,2.0,22.0,40.73,E,127,OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=448015,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=448015,448015,02.01.2024,22.05.2024
25/11-B-7 H BALDER ,IN SERVICE,N,Vår Energi ASA,SINGLE WELL TEMPLATE,BALDER,FIELD,43562.0,14.10.1999,ED50,59.0,10.0,40.57,N,2.0,22.0,46.36,E,127,OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=283901,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=283901,283901,02.01.2024,22.05.2024
25/11-C-12 H BALDER,IN SERVICE,N,Vår Energi ASA,SINGLE WELL TEMPLATE,BALDER,FIELD,43562.0,04.10.1999,ED50,59.0,10.0,59.93,N,2.0,24.0,36.26,E,127,WATER INJECTION,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=283929,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=283929,283929,02.01.2024,22.05.2024
25/11-C-13 H BALDER,IN SERVICE,N,Vår Energi ASA,SINGLE WELL TEMPLATE,BALDER,FIELD,43562.0,19.10.1999,ED50,59.0,10.0,59.87,N,2.0,24.0,34.62,E,127,OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=283957,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=283957,283957,02.01.2024,22.05.2024
25/11-C-17 H BALDER,SHUT DOWN,N,Vår Energi ASA,SINGLE WELL TEMPLATE,BALDER,FIELD,43562.0,18.10.1999,ED50,59.0,10.0,59.03,N,2.0,24.0,35.48,E,127,OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=283985,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=283985,283985,02.01.2024,22.05.2024
25/11-C-3 H BALDER,IN SERVICE,N,Vår Energi ASA,SINGLE WELL TEMPLATE,BALDER,FIELD,43562.0,14.10.1999,ED50,59.0,11.0,0.52,N,2.0,24.0,32.53,E,127,OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=284013,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=284013,284013,02.01.2024,22.05.2024
25/11-D-1 H BALDER,IN SERVICE,N,Vår Energi ASA,SINGLE WELL TEMPLATE,BALDER,FIELD,43562.0,04.10.1999,ED50,59.0,12.0,1.03,N,2.0,24.0,37.02,E,127,GAS PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=284041,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=284041,284041,02.01.2024,22.05.2024
25/11-D-10 H BALDER,IN SERVICE,N,Vår Energi ASA,SINGLE WELL TEMPLATE,BALDER,FIELD,43562.0,02.11.1999,ED50,59.0,12.0,0.37,N,2.0,24.0,35.21,E,127,OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=284181,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=284181,284181,02.01.2024,22.05.2024
25/11-D-2 H BALDER,IN SERVICE,N,Vår Energi ASA,SINGLE WELL TEMPLATE,BALDER,FIELD,43562.0,30.09.1999,ED50,59.0,11.0,59.6,N,2.0,24.0,33.16,E,127,OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=284209,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=284209,284209,02.01.2024,22.05.2024
25/11-D-25 H BALDER,IN SERVICE,N,Vår Energi ASA,SINGLE WELL TEMPLATE,BALDER,FIELD,43562.0,15.04.2015,ED50,59.0,11.0,59.9,N,2.0,24.0,37.42,E,127,OIL PRODUCER,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=430498,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=430498,430498,02.01.2024,22.05.2024
25/11-D-26 H BALDER,IN SERVICE,N,Vår Energi ASA,SINGLE WELL TEMPLATE,BALDER,FIELD,43562.0,15.04.2015,ED50,59.0,11.0,57.96,N,2.0,24.0,37.33,E,127,OIL PRODUCER,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=442604,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=442604,442604,02.01.2024,22.05.2024
25/11-E-29 H BALDER,IN SERVICE,N,Vår Energi ASA,SINGLE WELL TEMPLATE,BALDER,FIELD,43562.0,31.08.2016,ED50,59.0,13.0,12.13,N,2.0,21.0,44.8,E,127,OIL PRODUCER,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=447481,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=447481,447481,02.01.2024,22.05.2024
25/1-S SKOGUL,IN SERVICE,N,Aker BP ASA,SINGLE WELL TEMPLATE,SKOGUL,FIELD,31164600.0,01.03.2020,ED50,59.0,47.0,38.66,N,2.0,10.0,57.21,E,110,OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=506928,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=506928,506928,02.01.2024,22.05.2024
25/4-B-1 GEKKO NORD,IN SERVICE,N,Aker BP ASA,SINGLE WELL TEMPLATE,ALVHEIM,FIELD,2845712.0,26.10.2023,ED50,59.0,31.0,16.22,N,2.0,2.0,13.2,E,120,GAS PRODUCER - OIL PRODUCER,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=772732,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=772732,772732,02.01.2024,22.05.2024
25/4-D1 H VILJE D1,IN SERVICE,N,Aker BP ASA,SINGLE WELL TEMPLATE,VILJE,FIELD,3392471.0,01.08.2008,ED50,59.0,39.0,22.04,N,2.0,16.0,40.9,E,122,OIL PRODUCER,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=374865,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=374865,374865,02.01.2024,22.05.2024
25/4-E1 H VILJE E1,IN SERVICE,N,Aker BP ASA,SINGLE WELL TEMPLATE,VILJE,FIELD,3392471.0,01.08.2008,ED50,59.0,39.0,22.93,N,2.0,16.0,42.24,E,122,OIL PRODUCER,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=376298,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=376298,376298,02.01.2024,22.05.2024
25/4-F-1 H VILJE F1,IN SERVICE,N,Aker BP ASA,SINGLE WELL TEMPLATE,VILJE,FIELD,3392471.0,10.04.2014,ED50,59.0,39.0,23.85,N,2.0,16.0,43.68,E,122,OIL PRODUCER,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=429545,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=429545,429545,02.01.2024,22.05.2024
25/4-J-1 H,IN SERVICE,N,Aker BP ASA,SINGLE WELL TEMPLATE,ALVHEIM,FIELD,2845712.0,08.06.2008,ED50,59.0,34.0,54.47,N,2.0,3.0,28.18,E,123,WATER INJECTION,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=375168,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=375168,375168,02.01.2024,22.05.2024
25/4-J-2 H,IN SERVICE,N,Aker BP ASA,SINGLE WELL TEMPLATE,ALVHEIM,FIELD,2845712.0,08.06.2008,ED50,59.0,34.0,53.62,N,2.0,3.0,30.81,E,123,WATER INJECTION,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=375130,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=375130,375130,02.01.2024,22.05.2024
25/4-K-7,IN SERVICE,N,Aker BP ASA,SINGLE WELL TEMPLATE,ALVHEIM,FIELD,2845712.0,01.05.2020,ED50,59.0,32.0,51.75,N,2.0,1.0,12.57,E,119,OIL PRODUCER,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=728349,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=728349,728349,02.01.2024,22.05.2024
25/4-L-1 H,IN SERVICE,N,Aker BP ASA,SINGLE WELL TEMPLATE,ALVHEIM,FIELD,2845712.0,31.01.2011,ED50,59.0,35.0,9.41,N,2.0,5.0,11.18,E,123,GAS PRODUCER - OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=770434,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=770434,770434,02.01.2024,22.05.2024
25/4-L-2 H,IN SERVICE,N,Aker BP ASA,SINGLE WELL TEMPLATE,ALVHEIM,FIELD,2845712.0,30.05.2011,ED50,59.0,35.0,8.83,N,2.0,5.0,10.2,E,123,GAS PRODUCER - OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=770734,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=770734,770734,02.01.2024,22.05.2024
25/4-L-3 H,IN SERVICE,N,Aker BP ASA,SINGLE WELL TEMPLATE,ALVHEIM,FIELD,2845712.0,31.07.2011,ED50,59.0,35.0,8.85,N,2.0,5.0,12.45,E,123,GAS PRODUCER - OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=771034,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=771034,771034,02.01.2024,22.05.2024
25/4-L-4 H,SHUT DOWN,N,Aker BP ASA,SINGLE WELL TEMPLATE,ALVHEIM,FIELD,2845712.0,31.10.2015,,,,,N,,,,E,123,GAS PRODUCER - OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=771334,,771334,29.02.2024,22.05.2024
25/4-L-5 H,INSTALLATION,N,Aker BP ASA,SINGLE WELL TEMPLATE,ALVHEIM,FIELD,2845712.0,,ED50,59.0,35.0,10.34,N,2.0,5.0,19.01,E,120,GAS PRODUCER - OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=770134,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=770134,770134,02.01.2024,22.05.2024
25/5-D-1 H ATLA,SHUT DOWN,N,TotalEnergies EP Norge AS,SINGLE WELL TEMPLATE,ATLA,FIELD,21106284.0,07.10.2012,ED50,59.0,39.0,36.28,N,2.0,34.0,9.64,E,119,GAS PRODUCER,15.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=415159,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=415159,415159,02.01.2024,22.05.2024
25/5-H-1 TRELL,INSTALLATION,N,Aker BP ASA,SINGLE WELL TEMPLATE,TYRVING,FIELD,42002471.0,,ED50,59.0,37.0,40.79,N,2.0,26.0,17.4,E,120,GAS PRODUCER - OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=767742,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=767742,767742,02.01.2024,22.05.2024
25/5-H-2 TRELL NORD,INSTALLATION,N,Aker BP ASA,SINGLE WELL TEMPLATE,TYRVING,FIELD,42002471.0,,ED50,59.0,37.0,41.37,N,2.0,26.0,18.55,E,120,GAS PRODUCER - OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=768043,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=768043,768043,02.01.2024,22.05.2024
25/5-I-1 TRINE,INSTALLATION,N,Aker BP ASA,SINGLE WELL TEMPLATE,TYRVING,FIELD,42002471.0,,ED50,59.0,35.0,36.41,N,2.0,21.0,21.39,E,118,GAS PRODUCER - OIL PRODUCER,20.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=768344,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=768344,768344,02.01.2024,22.05.2024
25/7-A-1 GEKKO SØR 1,IN SERVICE,N,Aker BP ASA,SINGLE WELL TEMPLATE,ALVHEIM,FIELD,2845712.0,26.10.2023,ED50,59.0,29.0,43.83,N,2.0,1.0,36.33,E,124,GAS PRODUCER - OIL PRODUCER,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=773602,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=773602,773602,02.01.2024,22.05.2024
25/7-A-2 GEKKO SØR 2,IN SERVICE,N,Aker BP ASA,SINGLE WELL TEMPLATE,ALVHEIM,FIELD,2845712.0,26.10.2023,ED50,59.0,29.0,44.41,N,2.0,1.0,37.44,E,124,GAS PRODUCER - OIL PRODUCER,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=774037,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=774037,774037,02.01.2024,22.05.2024
25/7-A-3 KOBRA EAST,IN SERVICE,N,Aker BP ASA,SINGLE WELL TEMPLATE,ALVHEIM,FIELD,2845712.0,26.10.2023,ED50,59.0,29.0,44.97,N,2.0,1.0,36.3,E,124,GAS PRODUCER - OIL PRODUCER,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=773167,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=773167,773167,02.01.2024,22.05.2024
25/8 BALDER H,INSTALLATION,N,Vår Energi ASA,MULTI WELL TEMPLATE,BALDER,FIELD,43562.0,,ED50,59.0,14.0,49.36,N,2.0,27.0,52.88,E,125,GAS PRODUCER - OIL PRODUCER,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=719338,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=719338,719338,05.01.2024,22.05.2024
25/8-D-1 AH JETTE,REMOVED,N,,SINGLE WELL TEMPLATE,JETTE,FIELD,21613906.0,19.05.2013,ED50,59.0,24.0,13.56,N,2.0,22.0,10.92,E,127,OIL PRODUCER,10.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=424812,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=424812,424812,02.01.2024,22.05.2024
25/8-E-1 H JETTE,REMOVED,N,,SINGLE WELL TEMPLATE,JETTE,FIELD,21613906.0,22.05.2013,ED50,59.0,24.0,12.41,N,2.0,22.0,10.95,E,127,OIL PRODUCER,10.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=424753,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=424753,424753,02.01.2024,22.05.2024
30/4-D-1 AH,SHUT DOWN,N,Equinor Energy AS,SINGLE WELL TEMPLATE,MARTIN LINGE,FIELD,21675447.0,,ED50,60.0,30.0,15.4,N,2.0,2.0,49.6,E,119,DRILLING,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=408991,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=408991,408991,02.01.2024,22.05.2024
30/6-B-51 H OSEBERG B-51,SHUT DOWN,N,Equinor Energy AS,SINGLE WELL TEMPLATE,OSEBERG,FIELD,43625.0,20.08.1996,ED50,60.0,31.0,59.85,N,2.0,44.0,24.91,E,110,OIL PRODUCER,21.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=280065,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=280065,280065,27.01.2024,22.05.2024
30/6-C-27 H,SHUT DOWN,N,Equinor Energy AS,SINGLE WELL TEMPLATE,OSEBERG,FIELD,43625.0,01.10.1991,ED50,60.0,32.0,27.64,N,2.0,43.0,9.32,E,106,GAS PRODUCER,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=278217,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=278217,278217,02.01.2024,22.05.2024
30/8-A-21 H TUNE SOUTH,IN SERVICE,N,Equinor Energy AS,SINGLE WELL TEMPLATE,TUNE,FIELD,853376.0,18.07.2009,ED50,60.0,27.0,26.46,N,2.0,36.0,29.02,E,93,GAS PRODUCER,15.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=365211,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=365211,365211,02.01.2024,22.05.2024
30/9-B-49 H,SHUT DOWN,N,Equinor Energy AS,SINGLE WELL TEMPLATE,OSEBERG,FIELD,43625.0,01.12.1988,ED50,60.0,32.0,32.05,N,2.0,50.0,14.77,E,102,OIL PRODUCER,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272925,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=272925,272925,27.01.2024,22.05.2024
30/9-B-50 H OSEBERG B-50,IN SERVICE,N,Equinor Energy AS,SINGLE WELL TEMPLATE,OSEBERG,FIELD,43625.0,01.12.1988,ED50,60.0,32.0,28.37,N,2.0,48.0,23.6,E,103,OIL PRODUCER,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=272953,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=272953,272953,02.01.2024,22.05.2024
31/2-B-3 H TROLL B-3,IN SERVICE,N,Equinor Energy AS,SINGLE WELL TEMPLATE,TROLL,FIELD,46437.0,19.09.1995,ED50,60.0,46.0,39.92,N,3.0,26.0,12.02,E,330,GAS INJECTION,27.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=284825,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=284825,284825,02.01.2024,22.05.2024
31/2-D-1 H TROLL D-1,IN SERVICE,N,Equinor Energy AS,SINGLE WELL TEMPLATE,TROLL,FIELD,46437.0,01.10.1998,ED50,60.0,52.0,3.17,N,3.0,26.0,12.15,E,338,OIL PRODUCER,27.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=284853,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=284853,284853,02.01.2024,22.05.2024
31/2-D-2 H TROLL D-2,IN SERVICE,N,Equinor Energy AS,SINGLE WELL TEMPLATE,TROLL,FIELD,46437.0,14.02.1996,ED50,60.0,51.0,30.48,N,3.0,26.0,43.57,E,338,OIL PRODUCER,27.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=284881,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=284881,284881,02.01.2024,22.05.2024
31/2-D-3 H TROLL D-3,FUTURE,N,Equinor Energy AS,SINGLE WELL TEMPLATE,TROLL,FIELD,46437.0,,ED50,60.0,51.0,30.48,N,3.0,26.0,43.47,E,330,OIL PRODUCER,,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=284937,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=284937,284937,02.01.2024,22.05.2024
31/2-D-4 H TROLL D-4,IN SERVICE,N,Equinor Energy AS,SINGLE WELL TEMPLATE,TROLL,FIELD,46437.0,01.07.2003,ED50,60.0,51.0,24.65,N,3.0,26.0,56.32,E,330,OIL PRODUCER,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=284965,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=284965,284965,02.01.2024,22.05.2024
31/2-D-5 H TROLL D-5,IN SERVICE,N,Equinor Energy AS,SINGLE WELL TEMPLATE,TROLL,FIELD,46437.0,30.11.1997,ED50,60.0,51.0,25.73,N,3.0,26.0,34.48,E,330,OIL PRODUCER,27.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=285273,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=285273,285273,02.01.2024,22.05.2024
31/2-D-6 H TROLL D-6,IN SERVICE,N,Equinor Energy AS,SINGLE WELL TEMPLATE,TROLL,FIELD,46437.0,31.10.1995,ED50,60.0,51.0,23.74,N,3.0,26.0,28.95,E,330,OIL PRODUCER,27.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=285301,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=285301,285301,02.01.2024,22.05.2024
31/2-D-7 H TROLL D-7,IN SERVICE,N,Equinor Energy AS,SINGLE WELL TEMPLATE,TROLL,FIELD,46437.0,19.04.1996,ED50,60.0,51.0,21.02,N,3.0,26.0,34.19,E,338,OIL PRODUCER,27.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=285441,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=285441,285441,02.01.2024,22.05.2024
31/2-D-8 H TROLL D-8,IN SERVICE,N,Equinor Energy AS,SINGLE WELL TEMPLATE,TROLL,FIELD,46437.0,25.09.1995,ED50,60.0,51.0,18.82,N,3.0,26.0,43.68,E,330,OIL PRODUCER,27.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=285469,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=285469,285469,02.01.2024,22.05.2024
31/2-E-1 H TROLL E-1,IN SERVICE,N,Equinor Energy AS,SINGLE WELL TEMPLATE,TROLL,FIELD,46437.0,19.09.1995,ED50,60.0,48.0,1.25,N,3.0,26.0,36.66,E,317,OIL PRODUCER,27.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=285497,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=285497,285497,02.01.2024,22.05.2024
31/2-E-3 H TROLL E-3,IN SERVICE,N,Equinor Energy AS,SINGLE WELL TEMPLATE,TROLL,FIELD,46437.0,01.04.2003,ED50,60.0,47.0,59.32,N,3.0,26.0,57.75,E,330,OIL PRODUCER,25.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=285525,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=285525,285525,27.01.2024,22.05.2024
31/2-E-4 H TROLL E-4,IN SERVICE,N,Equinor Energy AS,SINGLE WELL TEMPLATE,TROLL,FIELD,46437.0,19.09.1995,ED50,60.0,47.0,56.2,N,3.0,26.0,31.84,E,330,OIL PRODUCER,27.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=341363,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=341363,341363,02.01.2024,22.05.2024
31/2-E-5 H TROLL E-5,IN SERVICE,N,Equinor Energy AS,SINGLE WELL TEMPLATE,TROLL,FIELD,46437.0,12.04.1996,ED50,60.0,47.0,52.42,N,3.0,26.0,34.65,E,318,OIL PRODUCER,27.0,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=285553,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=285553,285553,02.01.2024,22.05.2024
