fldName,fldOwnerName,fldOwnerKind,fldOwnerFrom,fldOwnerTo,fldLicenseeFrom,fldLicenseeTo,cmpLongName,fldCompanyShare,fldSdfiShare,fldNpdidField,cmpNpdidCompany,fldLicenseeDateUpdated,DatesyncNPD
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,28.01.2022,,TotalEnergies EP Norge AS,23.1454,,3960848,35000016,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,28.01.2022,,Vår Energi ASA,18.0191,,3960848,50000032,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,18.06.2021,27.01.2022,Equinor Energy AS,58.8355,,3960848,32011216,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,18.06.2021,27.01.2022,TotalEnergies EP Norge AS,23.1454,,3960848,35000016,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,18.06.2021,27.01.2022,Vår Energi AS,18.0191,,3960848,33360957,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,10.12.2019,17.06.2021,Equinor Energy AS,58.8355,,3960848,32011216,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,10.12.2019,17.06.2021,Total E&P Norge AS,23.1454,,3960848,2410708,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,10.12.2019,17.06.2021,Vår Energi AS,18.0191,,3960848,33360957,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,10.12.2018,09.12.2019,Equinor Energy AS,58.8355,,3960848,32011216,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,10.12.2018,09.12.2019,Total E&P Norge AS,23.1454,,3960848,2410708,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,10.12.2018,09.12.2019,ExxonMobil Exploration and Production Norway AS,11.7869,,3960848,2835212,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,10.12.2018,09.12.2019,Vår Energi AS,6.2322,,3960848,33360957,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,16.05.2018,09.12.2018,Equinor Energy AS,58.8355,,3960848,32011216,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,16.05.2018,09.12.2018,Total E&P Norge AS,23.1454,,3960848,2410708,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,16.05.2018,09.12.2018,ExxonMobil Exploration and Production Norway AS,11.7869,,3960848,2835212,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,16.05.2018,09.12.2018,Eni Norge AS,6.2322,,3960848,2388594,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,27.04.2011,15.05.2018,Statoil Petroleum AS,58.8355,,3960848,17237817,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,27.04.2011,15.05.2018,Total E&P Norge AS,23.1454,,3960848,2410708,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,27.04.2011,15.05.2018,ExxonMobil Exploration and Production Norway AS,11.7869,,3960848,2835212,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,27.04.2011,15.05.2018,Eni Norge AS,6.2322,,3960848,2388594,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.11.2009,26.04.2011,Statoil Petroleum AS,58.8351,,3960848,17237817,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.11.2009,26.04.2011,Total E&P Norge AS,23.1803,,3960848,2410708,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.11.2009,26.04.2011,ExxonMobil Exploration and Production Norway AS,11.7549,,3960848,2835212,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.11.2009,26.04.2011,Eni Norge AS,6.2297,,3960848,2388594,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.01.2009,31.10.2009,StatoilHydro Petroleum AS,58.8351,,3960848,4511658,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.01.2009,31.10.2009,Total E&P Norge AS,23.1803,,3960848,2410708,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.01.2009,31.10.2009,ExxonMobil Exploration and Production Norway AS,11.7549,,3960848,2835212,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.01.2009,31.10.2009,Eni Norge AS,6.2297,,3960848,2388594,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,02.01.2008,31.12.2008,StatoilHydro ASA,58.8351,,3960848,4511854,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,02.01.2008,31.12.2008,Total E&P Norge AS,23.1803,,3960848,2410708,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,02.01.2008,31.12.2008,ExxonMobil Exploration and Production Norway AS,11.7549,,3960848,2835212,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,02.01.2008,31.12.2008,Eni Norge AS,6.2297,,3960848,2388594,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.01.2008,01.01.2008,StatoilHydro ASA,58.8351,,3960848,4511854,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.01.2008,01.01.2008,Total E&P Norge AS,23.1803,,3960848,2410708,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.01.2008,01.01.2008,Mobil Development Norway AS,11.7549,,3960848,474,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.01.2008,01.01.2008,Eni Norge AS,6.2297,,3960848,2388594,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.10.2007,31.12.2007,StatoilHydro ASA,46.8351,,3960848,4511854,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.10.2007,31.12.2007,Total E&P Norge AS,23.1803,,3960848,2410708,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.10.2007,31.12.2007,StatoilHydro Petroleum AS,12.0,,3960848,4511658,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.10.2007,31.12.2007,Mobil Development Norway AS,11.7549,,3960848,474,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.10.2007,31.12.2007,Eni Norge AS,6.2297,,3960848,2388594,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.01.2007,30.09.2007,Statoil ASA (old),46.8351,,3960848,1622484,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.01.2007,30.09.2007,Total E&P Norge AS,23.1803,,3960848,2410708,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.01.2007,30.09.2007,Norsk Hydro Petroleum AS,12.0,,3960848,4524355,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.01.2007,30.09.2007,Mobil Development Norway AS,11.7549,,3960848,474,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,01.01.2007,30.09.2007,Eni Norge AS,6.2297,,3960848,2388594,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,16.02.2006,31.12.2006,Statoil ASA (old),46.8351,,3960848,1622484,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,16.02.2006,31.12.2006,Total E&P Norge AS,23.1803,,3960848,2410708,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,16.02.2006,31.12.2006,Norsk Hydro Produksjon AS,12.0,,3960848,430,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,16.02.2006,31.12.2006,Mobil Development Norway AS,11.7549,,3960848,474,02.01.2024,22.05.2024
TYRIHANS,TYRIHANS UNIT,BUSINESS ARRANGEMENT AREA,16.02.2006,,16.02.2006,31.12.2006,Eni Norge AS,6.2297,,3960848,2388594,02.01.2024,22.05.2024
TYRVING,TYRVING UNIT,BUSINESS ARRANGEMENT AREA,05.06.2023,,05.06.2023,,Aker BP ASA,61.26,,42002471,28544099,02.01.2024,22.05.2024
TYRVING,TYRVING UNIT,BUSINESS ARRANGEMENT AREA,05.06.2023,,05.06.2023,,Petoro AS,26.84,,42002471,1626839,02.01.2024,22.05.2024
TYRVING,TYRVING UNIT,BUSINESS ARRANGEMENT AREA,05.06.2023,,05.06.2023,,PGNiG Upstream Norway AS,11.9,,42002471,29394105,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,19.12.2019,,Aker BP ASA,80.0,,43800,28544099,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,19.12.2019,,DNO Norge AS,20.0,,43800,29468270,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,21.05.2019,18.12.2019,Aker BP ASA,80.0,,43800,28544099,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,21.05.2019,18.12.2019,DNO North Sea (Norge) AS,20.0,,43800,34779971,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,30.11.2016,20.05.2019,Aker BP ASA,80.0,,43800,28544099,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,30.11.2016,20.05.2019,Faroe Petroleum Norge AS,20.0,,43800,4062883,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,01.01.2008,29.11.2016,BP Norge AS,80.0,,43800,2052695,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,01.01.2008,29.11.2016,DONG E&P Norge AS,20.0,,43800,4070011,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,06.09.2006,31.12.2007,BP Norge AS,80.0,,43800,2052695,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,06.09.2006,31.12.2007,Svenska Petroleum Exploration AS,15.0,,43800,738,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,06.09.2006,31.12.2007,DONG E&P Norge AS,5.0,,43800,4070011,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,17.04.2002,05.09.2006,BP Norge AS,80.0,,43800,2052695,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,17.04.2002,05.09.2006,Svenska Petroleum Exploration AS,15.0,,43800,738,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,17.04.2002,05.09.2006,DONG Norge AS,5.0,,43800,1853083,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,12.03.2002,16.04.2002,BP Norge AS,80.0,,43800,2052695,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,12.03.2002,16.04.2002,Svenska Petroleum Exploration AS,15.0,,43800,738,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,12.03.2002,16.04.2002,Pelican AS,5.0,,43800,606,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,23.12.1999,11.03.2002,BP Amoco Norge AS,80.0,,43800,982372,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,23.12.1999,11.03.2002,Svenska Petroleum Exploration AS,15.0,,43800,738,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,23.12.1999,11.03.2002,Pelican AS,5.0,,43800,606,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,15.05.1997,22.12.1999,BP Petroleum Dev. of Norway AS,80.0,,43800,155,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,15.05.1997,22.12.1999,Svenska Petroleum Exploration AS,15.0,,43800,738,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,15.05.1997,22.12.1999,Pelican AS,5.0,,43800,606,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,01.01.1997,14.05.1997,BP Petroleum Dev. of Norway AS,70.0,,43800,155,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,01.01.1997,14.05.1997,Svenska Petroleum Exploration AS,15.0,,43800,738,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,01.01.1997,14.05.1997,Norske Conoco A/S,10.0,,43800,221,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,01.01.1997,14.05.1997,Pelican AS,5.0,,43800,606,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,02.03.1996,31.12.1996,BP Petroleum Dev. of Norway AS,57.5,,43800,155,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,02.03.1996,31.12.1996,Svenska Petroleum Exploration AS,15.0,,43800,738,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,02.03.1996,31.12.1996,Den norske stats oljeselskap a.s,12.5,,43800,749,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,02.03.1996,31.12.1996,Norske Conoco A/S,10.0,,43800,221,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,02.03.1996,31.12.1996,Pelican AS,5.0,,43800,606,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,30.05.1980,01.03.1996,BP Petroleum Dev. of Norway AS,57.5,,43800,155,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,30.05.1980,01.03.1996,Svenska Petroleum Exploration AS,15.0,,43800,738,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,30.05.1980,01.03.1996,Den norske stats oljeselskap a.s,12.5,,43800,749,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,30.05.1980,01.03.1996,Conoco Norway Inc.,10.0,,43800,210,02.01.2024,22.05.2024
ULA,019,PRODUCTION LICENSE,30.05.1980,,30.05.1980,01.03.1996,Pelican AS,5.0,,43800,606,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,28.01.2022,,Equinor Energy AS,63.95455,,2834734,32011216,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,28.01.2022,,Petoro AS,24.54546,,2834734,1626839,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,28.01.2022,,Vår Energi ASA,11.5,,2834734,50000032,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,10.12.2018,27.01.2022,Equinor Energy AS,63.95455,,2834734,32011216,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,10.12.2018,27.01.2022,Petoro AS,24.54546,,2834734,1626839,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,10.12.2018,27.01.2022,Vår Energi AS,11.5,,2834734,33360957,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,16.05.2018,09.12.2018,Equinor Energy AS,63.95455,,2834734,32011216,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,16.05.2018,09.12.2018,Petoro AS,24.54546,,2834734,1626839,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,16.05.2018,09.12.2018,Eni Norge AS,11.5,,2834734,2388594,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,02.11.2009,15.05.2018,Statoil Petroleum AS,63.95455,,2834734,17237817,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,02.11.2009,15.05.2018,Petoro AS,24.54546,,2834734,1626839,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,02.11.2009,15.05.2018,Eni Norge AS,11.5,,2834734,2388594,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.01.2009,01.11.2009,StatoilHydro Petroleum AS,63.95455,,2834734,4511658,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.01.2009,01.11.2009,Petoro AS,24.54546,,2834734,1626839,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.01.2009,01.11.2009,Eni Norge AS,11.5,,2834734,2388594,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.01.2008,31.12.2008,StatoilHydro ASA,63.95455,,2834734,4511854,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.01.2008,31.12.2008,Petoro AS,24.54546,,2834734,1626839,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.01.2008,31.12.2008,Eni Norge AS,11.5,,2834734,2388594,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.10.2007,31.12.2007,StatoilHydro ASA,50.45455,,2834734,4511854,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.10.2007,31.12.2007,Petoro AS,24.54546,,2834734,1626839,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.10.2007,31.12.2007,StatoilHydro Petroleum AS,13.5,,2834734,4511658,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.10.2007,31.12.2007,Eni Norge AS,11.5,,2834734,2388594,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.01.2007,30.09.2007,Statoil ASA (old),50.45455,,2834734,1622484,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.01.2007,30.09.2007,Petoro AS,24.54546,,2834734,1626839,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.01.2007,30.09.2007,Norsk Hydro Petroleum AS,13.5,,2834734,4524355,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.01.2007,30.09.2007,Eni Norge AS,11.5,,2834734,2388594,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.01.2005,31.12.2006,Statoil ASA (old),50.45455,,2834734,1622484,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.01.2005,31.12.2006,Petoro AS,24.54546,,2834734,1626839,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.01.2005,31.12.2006,Norsk Hydro Produksjon AS,13.5,,2834734,430,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,01.01.2005,31.12.2006,Eni Norge AS,11.5,,2834734,2388594,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,02.07.2004,31.12.2004,Statoil ASA (old),40.45455,,2834734,1622484,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,02.07.2004,31.12.2004,Petoro AS,24.54546,,2834734,1626839,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,02.07.2004,31.12.2004,Norsk Hydro Produksjon AS,13.5,,2834734,430,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,02.07.2004,31.12.2004,Eni Norge AS,11.5,,2834734,2388594,02.01.2024,22.05.2024
URD,128,PRODUCTION LICENSE,02.07.2004,,02.07.2004,31.12.2004,Enterprise Oil Norge AS,10.0,,2834734,1853786,02.01.2024,22.05.2024
UTGARD,UTGARD UNIT,BUSINESS ARRANGEMENT AREA,17.01.2017,,23.01.2024,,Equinor Energy AS,38.44,,28975098,32011216,01.02.2024,22.05.2024
UTGARD,UTGARD UNIT,BUSINESS ARRANGEMENT AREA,17.01.2017,,23.01.2024,,Equinor UK Limited,38.0,,28975098,32013961,01.02.2024,22.05.2024
UTGARD,UTGARD UNIT,BUSINESS ARRANGEMENT AREA,17.01.2017,,23.01.2024,,PGNiG Upstream Norway AS,17.36,,28975098,29394105,01.02.2024,22.05.2024
UTGARD,UTGARD UNIT,BUSINESS ARRANGEMENT AREA,17.01.2017,,23.01.2024,,Orlen Upstream Norway 2 AS,6.2,,28975098,50000112,01.02.2024,22.05.2024
UTGARD,UTGARD UNIT,BUSINESS ARRANGEMENT AREA,17.01.2017,,02.05.2023,22.01.2024,Equinor Energy AS,38.44,,28975098,32011216,01.02.2024,22.05.2024
UTGARD,UTGARD UNIT,BUSINESS ARRANGEMENT AREA,17.01.2017,,02.05.2023,22.01.2024,Equinor UK Limited,38.0,,28975098,32013961,01.02.2024,22.05.2024
UTGARD,UTGARD UNIT,BUSINESS ARRANGEMENT AREA,17.01.2017,,02.05.2023,22.01.2024,PGNiG Upstream Norway AS,17.36,,28975098,29394105,01.02.2024,22.05.2024
UTGARD,UTGARD UNIT,BUSINESS ARRANGEMENT AREA,17.01.2017,,02.05.2023,22.01.2024,KUFPEC Norway AS,6.2,,28975098,23750622,01.02.2024,22.05.2024
UTGARD,UTGARD UNIT,BUSINESS ARRANGEMENT AREA,17.01.2017,,16.05.2018,01.05.2023,Equinor Energy AS,38.44,,28975098,32011216,01.02.2024,22.05.2024
UTGARD,UTGARD UNIT,BUSINESS ARRANGEMENT AREA,17.01.2017,,16.05.2018,01.05.2023,Equinor UK Limited,38.0,,28975098,32013961,01.02.2024,22.05.2024
UTGARD,UTGARD UNIT,BUSINESS ARRANGEMENT AREA,17.01.2017,,16.05.2018,01.05.2023,LOTOS Exploration and Production Norge AS,17.36,,28975098,5064434,01.02.2024,22.05.2024
UTGARD,UTGARD UNIT,BUSINESS ARRANGEMENT AREA,17.01.2017,,16.05.2018,01.05.2023,KUFPEC Norway AS,6.2,,28975098,23750622,01.02.2024,22.05.2024
UTGARD,UTGARD UNIT,BUSINESS ARRANGEMENT AREA,17.01.2017,,17.01.2017,15.05.2018,Statoil Petroleum AS,38.44,,28975098,17237817,01.02.2024,22.05.2024
UTGARD,UTGARD UNIT,BUSINESS ARRANGEMENT AREA,17.01.2017,,17.01.2017,15.05.2018,Statoil (UK) Limited,38.0,,28975098,28975117,01.02.2024,22.05.2024
UTGARD,UTGARD UNIT,BUSINESS ARRANGEMENT AREA,17.01.2017,,17.01.2017,15.05.2018,LOTOS Exploration and Production Norge AS,17.36,,28975098,5064434,01.02.2024,22.05.2024
UTGARD,UTGARD UNIT,BUSINESS ARRANGEMENT AREA,17.01.2017,,17.01.2017,15.05.2018,KUFPEC Norway AS,6.2,,28975098,23750622,01.02.2024,22.05.2024
VALE,036,PRODUCTION LICENSE,23.03.2001,01.10.2023,02.05.2023,01.10.2023,PGNiG Upstream Norway AS,50.0,0.0,1578893,29394105,30.01.2024,22.05.2024
VALE,036,PRODUCTION LICENSE,23.03.2001,01.10.2023,02.05.2023,01.10.2023,Sval Energi AS,50.0,0.0,1578893,36536246,30.01.2024,22.05.2024
VALE,036,PRODUCTION LICENSE,23.03.2001,01.10.2023,31.05.2022,01.05.2023,Sval Energi AS,50.0,0.0,1578893,36536246,30.01.2024,22.05.2024
VALE,036,PRODUCTION LICENSE,23.03.2001,01.10.2023,31.05.2022,01.05.2023,LOTOS Exploration and Production Norge AS,25.757,,1578893,5064434,30.01.2024,22.05.2024
VALE,036,PRODUCTION LICENSE,23.03.2001,01.10.2023,31.05.2022,01.05.2023,PGNiG Upstream Norway AS,24.243,,1578893,29394105,30.01.2024,22.05.2024
VALE,036,PRODUCTION LICENSE,23.03.2001,01.10.2023,04.12.2018,30.05.2022,Spirit Energy Norway AS,50.0,,1578893,33342085,30.01.2024,22.05.2024
VALE,036,PRODUCTION LICENSE,23.03.2001,01.10.2023,04.12.2018,30.05.2022,LOTOS Exploration and Production Norge AS,25.757,,1578893,5064434,30.01.2024,22.05.2024
VALE,036,PRODUCTION LICENSE,23.03.2001,01.10.2023,04.12.2018,30.05.2022,PGNiG Upstream Norway AS,24.243,,1578893,29394105,30.01.2024,22.05.2024
VALE,036,PRODUCTION LICENSE,23.03.2001,01.10.2023,22.12.2017,03.12.2018,Spirit Energy Norge AS,50.0,,1578893,30382333,30.01.2024,22.05.2024
VALE,036,PRODUCTION LICENSE,23.03.2001,01.10.2023,22.12.2017,03.12.2018,LOTOS Exploration and Production Norge AS,25.757,,1578893,5064434,30.01.2024,22.05.2024
VALE,036,PRODUCTION LICENSE,23.03.2001,01.10.2023,22.12.2017,03.12.2018,PGNiG Upstream Norway AS,24.243,,1578893,29394105,30.01.2024,22.05.2024
VALE,036,PRODUCTION LICENSE,23.03.2001,01.10.2023,18.03.2017,21.12.2017,Centrica Resources (Norge) AS,50.0,,1578893,4238233,30.01.2024,22.05.2024
VALE,036,PRODUCTION LICENSE,23.03.2001,01.10.2023,18.03.2017,21.12.2017,LOTOS Exploration and Production Norge AS,25.757,,1578893,5064434,30.01.2024,22.05.2024
VALE,036,PRODUCTION LICENSE,23.03.2001,01.10.2023,18.03.2017,21.12.2017,PGNiG Upstream Norway AS,24.243,,1578893,29394105,30.01.2024,22.05.2024
VALE,036,PRODUCTION LICENSE,23.03.2001,01.10.2023,30.12.2014,17.03.2017,Centrica Resources (Norge) AS,50.0,,1578893,4238233,30.01.2024,22.05.2024
